MID,DCID,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10
MT031,SF018,34,42,32,24,45,39,36,28,38,44
MT032,SF018,26,44,41,30,36,35,44,36,39,34
MT033,SF018,47,45,46,44,36,33,31,38,36,27
MT035,SF018,29,41,30,39,41,38,28,42,32,28
MT036,SF018,37,26,34,43,44,32,37,32,25,37
MT021,SF018,130,129,119,166,149,94,123,97,90,110
MT023,SF018,99,122,80,128,111,98,132,93,140,159
MT002,SF018,22,21,26,16,28,17,23,20,18,21
MT003,SF018,20,20,22,21,19,28,21,19,23,31
MT006,SF018,16,26,26,25,21,19,18,27,22,17
MT012,SF018,29,29,30,27,27,17,18,28,28,27
MT015,SF018,30,18,28,27,17,26,18,22,18,18
MT022,SF018,18,18,30,25,29,17,23,25,20,17
MT024,SF018,17,23,27,22,15,28,27,23,21,29
MT027,SF018,27,29,15,25,17,25,28,21,19,20
MT034,SF018,23,22,18,29,19,19,17,20,20,16
MT001,SF019,66,77,80,78,72,73,73,57,78,61
MT004,SF019,62,62,58,81,65,53,56,69,66,56
MT005,SF019,46,71,47,54,55,68,73,56,71,83
MT007,SF019,72,72,57,80,72,65,68,84,53,75
MT008,SF019,72,83,70,71,80,63,80,68,90,82
MT009,SF019,50,59,76,46,58,82,53,83,56,70
MT010,SF019,71,61,87,45,57,50,53,73,64,54
MT011,SF019,58,76,72,75,64,75,50,48,51,85
MT013,SF019,88,62,67,79,70,79,88,71,69,77
MT014,SF019,77,75,64,57,55,54,55,56,50,51
MT016,SF019,65,60,70,57,46,78,73,46,74,69
MT017,SF019,63,83,81,68,64,81,58,80,47,76
MT018,SF019,68,45,71,51,85,61,80,81,57,65
MT019,SF019,61,43,67,61,79,63,71,48,85,68
MT020,SF019,79,71,75,63,64,72,48,58,51,60
MT025,SF019,81,75,63,57,60,62,74,54,75,63
MT026,SF019,47,59,81,57,81,63,70,60,69,63
MT028,SF019,56,86,61,66,65,64,69,62,69,50
MT029,SF019,49,66,50,55,50,51,64,61,87,60
MT030,SF019,77,69,74,58,60,80,81,75,83,72
MT031,SF019,72,62,53,74,83,47,85,56,54,54
MT032,SF019,80,51,66,56,62,64,73,69,72,65
MT033,SF019,46,50,71,69,70,64,54,75,73,65
MT035,SF019,77,46,54,71,64,66,76,55,73,66
MT036,SF019,81,77,66,48,67,61,42,69,78,55
MT021,SF019,157,158,151,183,195,154,136,224,135,169
MT023,SF019,193,205,147,137,174,203,146,136,195,191
MT002,SF019,38,25,25,35,30,38,37,28,24,28
MT003,SF019,33,32,25,40,32,39,39,42,25,39
MT006,SF019,45,31,33,33,26,27,32,41,33,31
MT012,SF019,35,26,36,32,37,27,25,44,34,28
MT015,SF019,27,28,32,33,39,43,26,25,32,26
MT022,SF019,35,31,44,32,34,37,43,35,39,31
MT024,SF019,43,39,37,40,44,33,29,41,33,36
MT027,SF019,34,41,26,28,32,35,46,34,36,35
MT034,SF019,44,24,29,45,45,25,24,43,32,32
MT001,SF020,32,41,25,43,30,41,40,37,40,37
MT004,SF020,33,31,40,27,27,33,46,35,37,46
MT005,SF020,37,40,31,27,46,29,38,33,27,40
MT007,SF020,41,35,33,46,37,29,40,24,28,31
MT008,SF020,46,46,44,32,40,36,45,24,33,42
MT009,SF020,34,29,43,30,38,41,32,38,29,47
MT010,SF020,38,30,31,30,29,38,26,44,46,34
MT011,SF020,42,33,32,31,46,43,31,28,48,39
MT013,SF020,43,43,42,37,33,30,41,26,29,41
MT014,SF020,40,38,38,34,34,29,41,32,39,35
MT016,SF020,38,36,38,40,28,39,39,36,44,27
MT017,SF020,38,30,37,30,33,37,46,25,38,26
MT018,SF020,30,45,40,37,46,35,29,38,32,46
MT019,SF020,34,36,29,37,36,41,48,24,41,31
MT020,SF020,29,33,35,39,35,41,43,40,32,33
MT025,SF020,30,29,33,32,51,45,36,32,33,32
MT026,SF020,38,36,35,29,45,33,23,29,31,31
MT028,SF020,44,39,29,25,29,35,38,42,34,38
MT029,SF020,36,46,30,25,45,27,35,40,41,27
MT030,SF020,35,48,38,41,27,26,28,34,28,36
MT031,SF020,40,45,38,46,31,33,40,44,36,38
MT032,SF020,28,32,39,36,41,27,36,45,40,45
MT033,SF020,40,30,29,38,41,37,28,34,29,33
MT035,SF020,39,39,50,30,50,35,28,38,44,28
MT036,SF020,45,45,44,27,37,35,41,41,44,42
MT021,SF020,133,104,148,88,104,113,131,88,88,147
MT023,SF020,122,115,122,86,140,96,147,152,78,124
MT002,SF020,20,28,16,22,24,19,26,31,30,23
MT003,SF020,25,26,24,25,24,25,23,26,28,28
MT006,SF020,25,24,22,26,22,28,20,17,21,23
MT012,SF020,25,21,19,20,25,28,22,22,28,28
MT015,SF020,30,16,27,17,29,32,28,19,33,19
MT022,SF020,32,29,29,16,24,25,21,19,26,17
MT024,SF020,30,23,30,24,28,22,33,32,30,25
MT027,SF020,19,18,22,25,16,28,20,23,27,28
MT034,SF020,22,25,23,32,21,30,20,26,28,26
MT001,SF021,54,74,54,67,59,97,91,56,87,66
MT004,SF021,79,90,75,93,56,88,91,64,94,54
MT005,SF021,69,73,67,88,57,86,59,91,65,86
MT007,SF021,55,73,72,76,100,72,63,66,91,69
MT008,SF021,69,82,93,71,51,73,80,66,100,84
MT009,SF021,84,82,99,86,91,66,97,71,67,56
MT010,SF021,67,81,87,83,60,89,52,60,88,56
MT011,SF021,99,52,73,94,61,57,57,82,67,84
MT013,SF021,84,65,92,84,71,98,63,65,62,80
MT014,SF021,73,61,70,83,66,94,51,76,57,77
MT016,SF021,61,88,85,68,95,67,86,84,88,59
MT017,SF021,66,87,74,89,85,81,85,75,68,82
MT018,SF021,66,81,78,65,77,87,56,68,57,84
MT019,SF021,62,79,70,70,81,83,64,79,63,79
MT020,SF021,63,59,82,52,64,81,62,59,99,99
MT025,SF021,60,98,98,60,71,73,59,97,76,60
MT026,SF021,102,65,57,64,79,90,53,65,71,80
MT028,SF021,65,66,69,87,79,77,80,94,54,75
MT029,SF021,74,81,54,69,60,90,87,95,61,55
MT030,SF021,66,99,53,103,100,82,68,65,87,66
MT031,SF021,89,82,78,86,79,52,55,64,63,76
MT032,SF021,80,76,54,95,59,68,73,59,76,65
MT033,SF021,65,86,60,81,79,56,90,60,52,86
MT035,SF021,87,54,75,75,66,67,83,74,65,76
MT036,SF021,63,86,88,88,77,97,75,86,80,53
MT021,SF021,253,205,155,157,209,175,225,166,219,221
MT023,SF021,210,262,257,153,169,193,173,259,256,289
MT002,SF021,60,56,60,59,62,80,63,72,46,68
MT003,SF021,53,58,78,70,56,46,71,52,66,62
MT006,SF021,78,46,68,60,65,63,50,59,63,64
MT012,SF021,49,80,61,51,53,58,68,61,78,58
MT015,SF021,45,57,54,54,58,60,59,45,45,50
MT022,SF021,43,71,52,60,45,51,64,81,52,59
MT024,SF021,54,51,52,69,72,57,76,45,74,48
MT027,SF021,56,40,59,66,70,56,55,50,67,66
MT034,SF021,45,46,63,43,46,62,41,69,60,42
MT001,SF022,51,61,46,49,49,46,46,30,35,34
MT004,SF022,33,48,36,36,43,32,37,46,52,47
MT005,SF022,39,52,46,56,30,42,37,50,53,40
MT007,SF022,40,35,48,33,54,50,38,32,51,41
MT008,SF022,34,40,49,44,53,46,35,53,42,45
MT009,SF022,30,52,54,48,48,31,35,49,49,32
MT010,SF022,53,43,42,43,41,55,36,46,40,51
MT011,SF022,45,40,43,43,57,35,35,38,43,45
MT013,SF022,50,34,33,55,37,44,29,49,39,50
MT014,SF022,35,45,45,43,45,41,44,49,35,34
MT016,SF022,28,35,37,31,58,53,46,48,58,42
MT017,SF022,48,42,43,46,55,35,53,33,36,30
MT018,SF022,42,43,57,53,58,58,37,49,51,31
MT019,SF022,35,52,34,35,42,39,58,42,52,45
MT020,SF022,52,47,40,37,35,37,35,58,36,38
MT025,SF022,48,40,58,45,38,51,45,48,48,45
MT026,SF022,35,41,57,36,39,33,51,37,41,40
MT028,SF022,51,40,38,51,40,55,38,33,33,40
MT029,SF022,48,52,41,50,45,54,45,40,42,36
MT030,SF022,33,38,40,43,46,43,43,35,44,41
MT031,SF022,50,30,37,41,41,52,42,45,58,48
MT032,SF022,30,52,41,51,44,33,55,35,53,47
MT033,SF022,49,44,52,50,46,54,44,36,44,50
MT035,SF022,34,40,43,35,40,45,47,37,37,33
MT036,SF022,29,55,47,36,58,40,35,49,40,36
MT021,SF022,107,153,128,125,145,134,173,113,115,108
MT023,SF022,121,124,128,158,169,96,155,113,121,115
MT002,SF022,21,22,17,22,23,25,18,21,22,23
MT003,SF022,23,24,23,16,19,25,20,23,26,14
MT006,SF022,18,21,19,27,22,23,20,26,23,21
MT012,SF022,25,18,21,21,24,22,17,14,14,15
MT015,SF022,26,21,20,15,22,17,16,16,17,20
MT022,SF022,15,17,23,25,17,16,22,24,26,23
MT024,SF022,17,19,19,19,26,25,15,22,22,19
MT027,SF022,21,18,22,23,25,23,22,18,18,22
MT034,SF022,22,19,23,27,18,25,26,15,16,24
MT001,SF023,116,63,91,109,83,65,72,65,103,94
MT004,SF023,122,80,91,84,104,123,77,83,64,82
MT005,SF023,86,73,99,99,89,62,72,94,114,79
MT007,SF023,103,79,106,102,97,80,88,119,108,93
MT008,SF023,103,75,64,83,70,72,66,89,102,80
MT009,SF023,67,96,92,111,116,71,77,86,69,77
MT010,SF023,118,87,101,116,91,100,105,104,70,72
MT011,SF023,78,121,79,106,107,87,87,100,77,100
MT013,SF023,80,65,98,86,88,109,80,97,63,69
MT014,SF023,93,84,90,105,74,104,99,84,80,78
MT016,SF023,71,107,111,75,105,99,107,96,100,68
MT017,SF023,115,96,92,76,100,109,94,114,86,119
MT018,SF023,67,97,92,75,79,100,122,95,109,73
MT019,SF023,101,82,92,96,92,103,97,83,109,69
MT020,SF023,88,81,104,71,77,76,71,88,78,82
MT025,SF023,70,70,65,88,93,94,83,96,108,86
MT026,SF023,84,103,98,106,106,64,116,107,113,111
MT028,SF023,110,88,78,77,60,62,106,101,105,76
MT029,SF023,108,93,102,74,75,78,112,91,85,103
MT030,SF023,81,107,75,81,82,76,82,119,90,73
MT031,SF023,110,70,82,90,80,60,85,102,97,95
MT032,SF023,65,80,83,84,95,87,78,74,118,122
MT033,SF023,74,116,104,116,121,64,82,98,62,66
MT035,SF023,111,66,107,88,88,86,68,78,77,86
MT036,SF023,80,89,104,85,81,65,98,82,78,81
MT021,SF023,199,245,251,187,216,274,256,359,196,249
MT023,SF023,277,261,285,222,300,312,219,227,274,258
MT002,SF023,44,49,43,60,62,69,55,57,58,53
MT003,SF023,69,65,74,42,61,69,60,48,57,66
MT006,SF023,40,50,71,63,48,59,48,56,61,43
MT012,SF023,70,49,54,51,52,50,73,56,52,70
MT015,SF023,67,54,55,58,59,50,66,63,49,51
MT022,SF023,56,45,35,56,42,53,48,35,45,40
MT024,SF023,49,51,62,69,67,50,37,46,43,62
MT027,SF023,42,39,53,48,60,50,40,47,45,68
MT034,SF023,44,57,46,54,60,43,47,45,71,50
MT001,SF024,38,42,44,40,29,37,34,33,35,33
MT004,SF024,32,27,36,38,36,37,29,28,37,30
MT005,SF024,33,37,43,45,25,41,31,43,38,38
MT007,SF024,44,39,32,33,29,41,37,25,22,39
MT008,SF024,43,30,28,33,36,37,35,34,24,28
MT009,SF024,34,30,34,36,41,36,24,30,38,28
MT010,SF024,30,37,36,35,37,28,25,41,33,35
MT011,SF024,36,37,32,42,25,34,36,29,41,24
MT013,SF024,39,25,35,27,44,33,41,28,28,28
MT014,SF024,41,32,44,32,25,38,38,44,37,37
MT016,SF024,44,35,29,25,31,29,32,41,27,28
MT017,SF024,33,37,24,24,40,29,41,34,36,33
MT018,SF024,29,35,34,34,23,26,42,30,30,44
MT019,SF024,26,30,27,32,37,30,32,34,45,28
MT020,SF024,37,31,30,42,28,26,33,29,29,39
MT025,SF024,36,27,41,32,24,38,29,33,37,35
MT026,SF024,40,25,38,37,39,37,27,32,34,33
MT028,SF024,39,31,46,30,38,40,24,40,26,31
MT029,SF024,31,32,28,26,28,39,29,28,40,27
MT030,SF024,36,42,26,37,23,28,38,39,33,28
MT031,SF024,38,30,24,29,42,35,26,45,29,38
MT032,SF024,38,30,31,33,41,40,32,35,29,33
MT033,SF024,39,23,30,28,38,28,39,38,34,37
MT035,SF024,36,36,31,34,35,40,29,33,29,25
MT036,SF024,27,35,30,26,39,46,34,36,41,36
MT021,SF024,127,93,131,135,85,120,137,133,141,149
MT023,SF024,136,123,134,92,138,126,105,109,114,148
MT002,SF024,36,34,25,34,25,32,33,39,36,30
MT003,SF024,32,26,37,36,32,38,39,29,41,23
MT006,SF024,34,28,34,34,38,31,34,23,34,33
MT012,SF024,24,29,33,33,32,34,25,42,34,33
MT015,SF024,33,37,32,38,37,32,30,26,31,26
MT022,SF024,25,35,29,26,28,27,29,33,36,29
MT024,SF024,29,34,29,37,26,30,33,25,35,35
MT027,SF024,28,26,34,24,24,29,42,28,32,24
MT034,SF024,35,34,29,31,24,23,35,36,36,36
MT001,SF025,53,69,54,60,51,68,80,53,65,77
MT004,SF025,85,76,76,76,47,88,71,85,63,57
MT005,SF025,90,64,76,76,66,71,74,54,72,70
MT007,SF025,78,89,81,74,59,72,65,87,64,86
MT008,SF025,73,60,79,48,68,50,47,70,55,65
MT009,SF025,62,52,69,61,78,50,76,86,72,48
MT010,SF025,69,71,56,77,69,80,76,70,55,52
MT011,SF025,63,56,87,74,71,82,88,72,68,69
MT013,SF025,82,67,75,72,70,59,85,77,63,76
MT014,SF025,86,63,73,72,63,83,74,75,60,64
MT016,SF025,61,82,62,72,66,49,67,58,87,58
MT017,SF025,57,55,75,89,56,54,73,78,72,51
MT018,SF025,70,46,61,59,75,68,69,55,87,65
MT019,SF025,78,72,69,81,63,67,91,60,72,47
MT020,SF025,87,78,85,78,45,87,50,73,60,71
MT025,SF025,69,75,65,59,72,73,87,60,66,77
MT026,SF025,64,50,79,81,51,65,64,77,70,76
MT028,SF025,74,74,63,77,51,53,62,81,64,79
MT029,SF025,79,93,45,83,70,76,69,53,50,70
MT030,SF025,72,65,78,59,47,70,74,89,74,69
MT031,SF025,58,54,72,52,55,79,58,61,62,80
MT032,SF025,79,71,76,82,63,64,76,61,67,82
MT033,SF025,81,66,48,70,81,60,90,58,75,75
MT035,SF025,53,66,52,81,84,65,77,67,70,76
MT036,SF025,75,72,55,86,59,68,76,74,70,49
MT021,SF025,212,185,137,177,149,160,154,216,208,156
MT023,SF025,180,206,164,204,175,168,195,211,258,166
MT002,SF025,42,28,36,44,24,29,36,25,28,45
MT003,SF025,40,26,35,38,42,26,36,25,35,36
MT006,SF025,26,40,37,35,25,28,25,31,30,32
MT012,SF025,26,38,38,39,33,28,31,37,45,34
MT015,SF025,35,36,37,41,41,31,42,44,29,43
MT022,SF025,35,26,38,29,36,35,46,34,27,27
MT024,SF025,37,38,40,30,29,25,40,36,41,28
MT027,SF025,30,31,45,31,27,39,32,38,27,38
MT034,SF025,33,36,39,28,41,30,41,38,44,31
MT001,SF026,33,35,51,52,40,56,41,46,36,36
MT004,SF026,39,33,41,32,48,39,47,52,48,33
MT005,SF026,37,49,35,46,49,39,41,41,42,50
MT007,SF026,46,37,36,47,50,33,29,53,47,35
MT008,SF026,33,34,44,39,46,38,44,32,43,50
MT009,SF026,48,50,33,35,44,44,36,44,40,47
MT010,SF026,38,47,45,42,26,48,49,40,47,28
MT011,SF026,42,49,35,34,40,43,42,49,33,51
MT013,SF026,48,30,29,35,40,45,41,30,34,49
MT014,SF026,33,36,38,38,52,37,43,44,41,37
MT016,SF026,44,34,51,35,42,42,48,45,35,45
MT017,SF026,47,37,48,48,39,30,36,34,33,33
MT018,SF026,41,35,48,36,38,54,43,52,47,40
MT019,SF026,48,34,35,41,33,29,54,38,38,47
MT020,SF026,49,35,46,48,43,44,50,34,33,42
MT025,SF026,28,34,32,32,29,46,48,48,32,52
MT026,SF026,39,42,45,37,43,33,35,36,41,40
MT028,SF026,38,34,48,32,32,46,37,33,52,30
MT029,SF026,39,41,41,41,50,36,33,38,30,30
MT030,SF026,32,43,43,40,47,36,35,51,44,43
MT031,SF026,43,44,37,40,43,47,42,47,47,39
MT032,SF026,47,42,41,36,45,43,46,54,56,44
MT033,SF026,45,35,30,52,50,53,33,38,32,52
MT035,SF026,35,34,36,29,48,44,32,44,38,36
MT036,SF026,47,52,40,34,41,46,54,27,33,55
MT021,SF026,119,205,154,121,122,141,167,130,188,168
MT023,SF026,112,162,128,181,189,178,136,148,185,191
MT002,SF026,14,12,16,12,10,18,13,10,13,16
MT003,SF026,12,18,14,16,14,15,16,13,12,11
MT006,SF026,10,17,17,14,11,12,14,11,18,16
MT012,SF026,11,12,13,12,11,16,18,15,12,15
MT015,SF026,16,16,11,12,13,13,17,15,13,14
MT022,SF026,10,18,13,17,19,17,17,16,13,10
MT024,SF026,13,20,19,13,11,15,14,16,15,11
MT027,SF026,17,13,16,17,12,16,13,15,13,16
MT034,SF026,11,14,16,16,17,19,12,14,17,17
MT001,SF027,118,96,102,70,71,92,78,76,76,75
MT004,SF027,109,66,66,93,58,78,63,95,87,60
MT005,SF027,84,87,90,66,69,77,116,82,69,109
MT007,SF027,76,66,109,78,66,107,90,66,79,80
MT008,SF027,84,82,82,101,63,100,56,99,85,114
MT009,SF027,74,106,95,101,111,75,84,74,75,81
MT010,SF027,114,100,73,79,83,100,110,74,62,83
MT011,SF027,76,100,79,71,79,72,90,102,88,81
MT013,SF027,103,75,98,81,82,65,84,58,105,111
MT014,SF027,63,108,63,65,110,79,74,81,101,89
MT016,SF027,118,99,79,100,71,99,105,96,99,79
MT017,SF027,81,74,73,99,69,83,75,100,69,107
MT018,SF027,80,65,84,87,118,68,99,105,91,78
MT019,SF027,103,62,91,67,65,82,110,81,92,106
MT020,SF027,72,90,106,81,100,104,63,69,84,98
MT025,SF027,107,71,92,85,84,89,74,77,97,88
MT026,SF027,74,77,63,61,97,93,106,70,90,89
MT028,SF027,60,108,106,97,95,67,96,103,72,58
MT029,SF027,66,101,93,61,66,80,82,105,84,95
MT030,SF027,97,117,69,93,61,85,80,89,99,91
MT031,SF027,87,101,90,66,70,85,80,89,98,62
MT032,SF027,100,84,87,90,68,73,103,63,104,97
MT033,SF027,106,89,61,73,83,88,86,87,83,59
MT035,SF027,94,87,74,66,102,90,68,85,70,60
MT036,SF027,71,104,60,67,103,101,93,74,63,72
MT021,SF027,274,259,231,200,221,257,209,227,278,181
MT023,SF027,280,207,320,298,236,195,274,224,172,234
MT002,SF027,70,57,64,57,63,59,45,65,51,53
MT003,SF027,53,47,76,44,66,68,52,47,58,50
MT006,SF027,43,72,51,66,55,67,43,57,58,43
MT012,SF027,62,63,63,54,57,66,60,58,60,70
MT015,SF027,60,55,46,39,60,56,72,57,71,59
MT022,SF027,61,62,45,73,49,51,43,57,73,62
MT024,SF027,66,45,66,41,49,65,70,39,72,67
MT027,SF027,74,53,43,63,60,72,46,64,49,62
MT034,SF027,41,39,42,55,42,56,61,44,41,56
MT001,SF028,37,50,43,47,35,35,42,35,34,40
MT004,SF028,31,31,28,36,32,40,38,46,50,43
MT005,SF028,50,47,29,41,33,35,42,27,27,46
MT007,SF028,41,31,49,31,40,36,35,47,29,35
MT008,SF028,42,38,43,32,42,35,33,44,34,49
MT009,SF028,51,41,44,43,38,42,30,38,37,44
MT010,SF028,39,45,37,32,38,46,34,38,37,36
MT011,SF028,43,46,40,40,32,43,30,45,36,48
MT013,SF028,28,30,31,39,36,30,37,30,46,48
MT014,SF028,33,33,51,49,46,36,47,44,38,50
MT016,SF028,44,47,53,40,36,50,31,32,31,49
MT017,SF028,42,47,45,29,43,34,49,33,49,47
MT018,SF028,37,39,45,44,32,49,41,54,32,42
MT019,SF028,28,47,28,38,32,31,53,32,35,34
MT020,SF028,48,32,44,44,47,33,33,48,28,55
MT025,SF028,50,41,28,37,49,37,43,53,41,28
MT026,SF028,31,41,35,36,27,31,43,30,31,30
MT028,SF028,28,49,30,38,32,49,43,43,41,40
MT029,SF028,38,30,54,29,43,44,42,48,43,37
MT030,SF028,40,48,40,34,30,37,51,36,38,50
MT031,SF028,42,36,40,30,45,29,34,36,30,32
MT032,SF028,46,44,33,39,38,41,41,50,29,28
MT033,SF028,40,46,28,44,38,32,40,35,48,44
MT035,SF028,45,29,46,30,31,42,51,42,47,40
MT036,SF028,33,49,46,40,45,37,34,41,39,52
MT021,SF028,147,123,161,137,146,159,171,108,121,121
MT023,SF028,110,122,173,123,98,130,142,112,155,173
MT002,SF028,13,12,12,15,15,13,15,12,13,18
MT003,SF028,16,14,14,12,15,15,15,11,13,11
MT006,SF028,16,15,11,15,11,15,10,16,16,10
MT012,SF028,14,13,16,14,15,15,15,16,17,12
MT015,SF028,12,11,16,15,12,14,11,19,10,14
MT022,SF028,15,15,12,17,13,10,17,10,18,11
MT024,SF028,15,11,11,10,17,11,13,10,17,12
MT027,SF028,10,16,16,16,16,9,13,13,12,11
MT034,SF028,11,14,9,15,15,15,12,14,13,13
MT001,SF029,104,60,100,79,80,75,96,86,69,72
MT004,SF029,99,81,65,71,100,91,75,58,72,53
MT005,SF029,100,60,65,58,94,71,79,72,91,60
MT007,SF029,69,88,81,76,71,84,96,67,77,74
MT008,SF029,89,81,71,95,76,75,86,100,73,68
MT009,SF029,87,87,79,73,81,90,84,89,68,68
MT010,SF029,83,67,55,94,72,74,78,87,56,59
MT011,SF029,80,80,67,68,82,88,66,77,66,92
MT013,SF029,69,65,78,61,94,70,63,54,70,91
MT014,SF029,81,58,73,94,94,96,66,102,82,98
MT016,SF029,68,92,70,89,68,92,83,107,61,94
MT017,SF029,95,107,85,55,76,105,69,96,99,108
MT018,SF029,92,89,74,70,57,84,75,80,80,56
MT019,SF029,60,86,82,89,72,85,94,60,67,88
MT020,SF029,94,79,76,90,93,103,92,55,88,101
MT025,SF029,83,72,81,73,77,75,89,85,69,75
MT026,SF029,85,84,64,101,89,84,100,74,59,98
MT028,SF029,95,69,70,64,52,66,89,87,83,91
MT029,SF029,97,78,65,78,77,76,90,83,66,66
MT030,SF029,84,83,74,78,68,90,77,74,78,95
MT031,SF029,62,84,63,83,91,88,93,85,56,96
MT032,SF029,89,73,79,85,63,98,58,73,99,73
MT033,SF029,76,75,99,81,75,58,60,58,72,71
MT035,SF029,90,79,101,100,90,67,87,94,96,62
MT036,SF029,61,76,61,82,85,100,109,97,71,89
MT021,SF029,223,225,242,218,201,301,272,324,231,260
MT023,SF029,270,251,267,275,268,205,267,229,276,309
MT002,SF029,77,50,63,71,64,66,63,77,50,65
MT003,SF029,61,80,56,50,53,48,56,76,63,63
MT006,SF029,65,53,52,70,78,56,46,54,73,73
MT012,SF029,54,76,51,56,76,49,58,67,50,68
MT015,SF029,77,49,63,69,81,73,53,80,70,76
MT022,SF029,69,72,45,51,61,68,66,56,67,56
MT024,SF029,71,73,58,81,57,53,80,51,47,63
MT027,SF029,50,54,48,68,47,50,42,64,56,69
MT034,SF029,74,80,60,63,60,52,63,64,62,78
MT001,SF030,34,44,30,29,26,45,44,29,32,31
MT004,SF030,36,42,33,33,43,35,35,30,32,44
MT005,SF030,40,44,40,39,29,36,44,27,45,44
MT007,SF030,38,33,38,27,25,25,33,41,44,33
MT008,SF030,27,37,29,30,28,28,29,33,39,28
MT009,SF030,32,43,34,30,40,25,43,47,34,34
MT010,SF030,40,41,39,33,32,38,34,45,35,36
MT011,SF030,34,28,33,44,35,33,36,34,37,29
MT013,SF030,47,35,25,37,36,36,43,47,40,44
MT014,SF030,41,33,45,28,35,46,29,36,41,33
MT016,SF030,44,31,31,30,26,33,34,34,42,46
MT017,SF030,29,30,32,33,33,27,40,30,40,45
MT018,SF030,36,39,33,37,44,46,26,40,34,33
MT019,SF030,27,41,28,40,37,27,33,44,41,29
MT020,SF030,33,32,42,48,37,39,34,44,32,27
MT025,SF030,30,44,41,34,31,26,39,33,35,46
MT026,SF030,29,42,34,35,28,48,30,32,31,41
MT028,SF030,34,43,38,30,39,28,46,34,35,30
MT029,SF030,33,31,31,40,32,47,25,30,28,34
MT030,SF030,23,31,25,30,35,38,32,41,38,43
MT031,SF030,26,26,40,36,45,34,40,41,36,40
MT032,SF030,27,34,41,29,25,34,38,30,34,41
MT033,SF030,26,37,31,31,26,48,36,31,38,31
MT035,SF030,40,28,47,41,30,44,30,37,38,35
MT036,SF030,38,26,37,40,48,26,25,36,29,28
MT021,SF030,164,98,105,161,141,105,136,109,178,142
MT023,SF030,145,136,115,148,126,172,163,147,108,110
MT002,SF030,15,16,18,15,20,13,11,19,13,12
MT003,SF030,16,15,15,17,14,12,11,13,19,13
MT006,SF030,12,17,14,13,13,12,11,13,10,16
MT012,SF030,15,18,16,16,15,10,16,11,11,16
MT015,SF030,14,15,11,16,13,18,14,19,14,11
MT022,SF030,12,11,13,12,13,16,13,16,10,10
MT024,SF030,21,17,17,12,13,10,15,15,17,13
MT027,SF030,10,19,19,18,12,11,17,15,14,19
MT034,SF030,20,15,13,18,12,17,10,15,12,12
MT001,SF031,74,92,76,61,88,72,69,81,86,58
MT004,SF031,70,70,91,55,73,83,89,93,81,84
MT005,SF031,78,80,105,88,59,94,92,76,49,94
MT007,SF031,68,65,79,76,58,93,96,59,94,81
MT008,SF031,72,64,88,75,85,59,79,102,63,88
MT009,SF031,63,72,91,67,69,89,92,77,81,86
MT010,SF031,62,91,67,87,60,64,63,90,67,63
MT011,SF031,69,76,71,82,103,57,87,87,74,72
MT013,SF031,70,85,62,56,73,68,69,90,67,62
MT014,SF031,78,73,53,69,93,69,65,59,76,71
MT016,SF031,79,89,87,61,90,67,54,62,80,74
MT017,SF031,67,54,87,90,82,83,98,77,66,80
MT018,SF031,56,67,85,72,81,59,61,91,73,78
MT019,SF031,67,59,85,79,68,57,61,99,87,81
MT020,SF031,73,49,54,50,86,58,67,80,80,96
MT025,SF031,100,80,85,73,93,88,70,58,84,64
MT026,SF031,59,58,76,68,76,60,88,49,83,98
MT028,SF031,64,80,83,83,76,65,73,79,80,69
MT029,SF031,103,88,90,95,69,80,91,54,88,56
MT030,SF031,91,92,76,77,53,98,57,92,83,53
MT031,SF031,68,71,74,54,76,65,82,75,79,59
MT032,SF031,60,66,71,50,73,56,67,67,80,71
MT033,SF031,59,90,83,106,75,69,53,85,76,76
MT035,SF031,60,89,96,87,72,64,60,54,68,91
MT036,SF031,63,93,103,81,59,73,66,60,56,72
MT021,SF031,330,307,270,245,314,213,239,247,326,262
MT023,SF031,314,284,224,273,262,304,342,228,239,285
MT002,SF031,46,60,46,50,58,40,50,42,53,47
MT003,SF031,61,42,39,59,58,40,46,48,51,51
MT006,SF031,68,59,67,58,55,56,44,38,50,50
MT012,SF031,38,48,38,63,69,41,64,39,57,54
MT015,SF031,63,42,40,46,43,47,66,50,41,45
MT022,SF031,41,53,40,59,57,43,61,60,64,62
MT024,SF031,41,60,57,44,53,66,49,42,69,44
MT027,SF031,58,52,48,55,47,61,58,45,47,48
MT034,SF031,52,57,54,60,60,44,57,58,63,36
MT001,SF032,46,76,60,64,65,64,86,55,85,60
MT004,SF032,74,43,70,56,69,72,78,75,73,75
MT005,SF032,62,90,60,56,82,72,62,68,65,71
MT007,SF032,65,60,59,49,61,76,47,66,87,81
MT008,SF032,75,51,69,47,55,69,47,71,67,67
MT009,SF032,57,68,64,70,61,60,75,66,81,58
MT010,SF032,61,47,63,49,73,76,64,76,74,71
MT011,SF032,61,68,76,70,58,51,49,70,51,59
MT013,SF032,89,54,52,85,87,54,65,83,59,66
MT014,SF032,78,68,54,46,80,65,45,73,56,51
MT016,SF032,58,74,66,51,60,48,75,70,66,77
MT017,SF032,46,45,61,80,59,60,71,48,72,85
MT018,SF032,52,60,52,50,56,70,49,72,74,56
