MID,DCID,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10
MT031,SF018,32,58,46,14,61,20,31,28,54,29
MT032,SF018,17,29,55,43,27,34,28,42,53,50
MT033,SF018,26,56,46,52,51,16,18,46,25,38
MT035,SF018,17,25,40,44,34,28,22,47,24,38
MT036,SF018,51,38,29,53,56,34,19,21,25,46
MT021,SF018,127,126,104,103,104,82,124,86,65,104
MT023,SF018,83,123,106,104,72,120,174,124,140,128
MT002,SF018,17,15,18,13,30,9,34,31,12,18
MT003,SF018,28,12,28,30,24,21,28,20,31,42
MT006,SF018,15,14,21,24,11,19,10,37,16,11
MT012,SF018,14,33,33,26,30,16,17,39,25,29
MT015,SF018,23,24,34,34,16,13,15,22,15,11
MT022,SF018,17,20,34,25,30,15,22,14,12,26
MT024,SF018,9,32,27,27,14,39,24,28,16,33
MT027,SF018,32,36,12,16,17,27,32,20,22,26
MT034,SF018,23,25,19,32,23,16,20,17,29,20
MT001,SF019,98,70,48,79,67,50,44,85,100,51
MT004,SF019,34,87,55,40,82,38,78,57,64,49
MT005,SF019,59,97,34,52,89,42,88,67,92,90
MT007,SF019,90,101,47,87,90,34,58,66,64,88
MT008,SF019,81,62,83,93,88,56,118,57,84,103
MT009,SF019,74,36,63,26,50,51,86,112,74,41
MT010,SF019,45,73,120,57,55,31,87,104,51,64
MT011,SF019,72,72,67,73,64,83,72,49,55,116
MT013,SF019,75,75,47,51,56,46,88,99,97,62
MT014,SF019,71,57,72,57,51,56,52,52,56,75
MT016,SF019,45,35,87,33,54,56,106,62,45,100
MT017,SF019,41,76,98,74,69,78,92,112,59,90
MT018,SF019,100,30,76,72,57,82,107,52,64,43
MT019,SF019,64,34,54,50,52,67,63,38,61,56
MT020,SF019,38,67,108,81,65,93,62,56,62,42
MT025,SF019,56,70,39,81,71,38,92,54,67,40
MT026,SF019,49,57,92,61,81,54,63,66,95,60
MT028,SF019,56,56,44,63,70,74,87,79,57,49
MT029,SF019,67,44,60,39,43,46,38,38,87,79
MT030,SF019,94,61,70,55,40,90,105,106,102,36
MT031,SF019,81,41,35,96,42,56,85,68,45,60
MT032,SF019,113,35,58,31,73,98,91,93,91,71
MT033,SF019,60,45,72,105,72,67,75,110,92,74
MT035,SF019,58,67,38,67,88,70,97,78,53,96
MT036,SF019,53,120,91,29,54,36,60,61,78,38
MT021,SF019,158,191,84,165,180,250,144,196,79,108
MT023,SF019,142,221,84,82,159,152,100,116,161,240
MT002,SF019,49,15,15,30,37,45,35,31,24,26
MT003,SF019,22,28,28,46,49,56,53,33,18,30
MT006,SF019,55,22,36,49,42,12,16,39,33,45
MT012,SF019,22,18,29,17,44,19,36,43,42,23
MT015,SF019,28,16,21,45,26,49,35,29,43,32
MT022,SF019,29,46,45,29,30,44,50,39,44,43
MT024,SF019,48,58,46,35,52,31,23,53,40,42
MT027,SF019,45,44,22,17,42,55,49,43,23,32
MT034,SF019,48,35,15,23,62,19,15,57,44,40
MT001,SF020,45,22,14,35,18,60,35,45,29,21
MT004,SF020,21,48,56,33,37,25,51,46,58,50
MT005,SF020,45,33,32,30,29,16,21,25,31,26
MT007,SF020,24,43,42,37,40,17,33,33,26,42
MT008,SF020,24,55,63,23,54,36,59,39,38,64
MT009,SF020,19,19,46,35,40,38,37,41,37,41
MT010,SF020,37,27,48,32,38,42,35,40,35,23
MT011,SF020,33,19,42,22,51,25,29,41,63,61
MT013,SF020,25,37,47,46,23,20,41,24,27,39
MT014,SF020,61,38,41,31,21,14,21,32,59,18
MT016,SF020,40,52,36,30,25,56,52,51,62,37
MT017,SF020,33,41,43,36,41,52,39,13,36,19
MT018,SF020,30,62,50,26,65,36,34,27,34,42
MT019,SF020,47,22,32,21,49,54,32,26,48,21
MT020,SF020,17,44,43,34,27,35,64,26,26,42
MT025,SF020,50,20,46,23,42,51,34,17,33,16
MT026,SF020,43,42,21,21,30,39,16,36,20,32
MT028,SF020,59,31,33,39,39,41,48,38,25,44
MT029,SF020,32,36,20,26,33,31,50,65,49,35
MT030,SF020,19,37,21,49,32,34,44,44,18,44
MT031,SF020,51,46,51,34,21,20,57,26,33,48
MT032,SF020,29,16,53,37,30,15,35,31,29,31
MT033,SF020,59,35,23,21,48,45,30,34,36,35
MT035,SF020,36,58,57,29,57,28,28,35,52,18
MT036,SF020,40,50,51,18,47,35,24,48,27,37
MT021,SF020,191,136,108,63,148,102,114,53,86,200
MT023,SF020,85,106,150,138,175,57,97,195,126,171
MT002,SF020,14,32,20,18,12,20,20,34,34,30
MT003,SF020,23,23,18,25,30,29,12,34,18,26
MT006,SF020,36,24,21,12,24,19,19,13,16,19
MT012,SF020,29,13,23,21,21,16,27,18,40,23
MT015,SF020,39,15,41,19,16,38,28,16,39,19
MT022,SF020,43,15,38,15,35,33,25,24,30,17
MT024,SF020,31,23,26,11,26,31,26,37,39,18
MT027,SF020,22,16,23,25,22,18,23,30,37,42
MT034,SF020,14,23,10,26,25,30,22,38,31,30
MT001,SF021,44,70,72,66,49,57,112,58,89,75
MT004,SF021,115,52,68,70,67,86,119,35,61,78
MT005,SF021,36,62,50,93,72,109,92,61,80,66
MT007,SF021,76,66,40,67,122,82,52,67,86,64
MT008,SF021,103,66,136,112,80,88,85,91,115,51
MT009,SF021,90,75,116,116,91,68,108,56,84,57
MT010,SF021,74,85,84,89,59,65,41,64,49,75
MT011,SF021,92,39,64,43,75,64,27,71,101,113
MT013,SF021,119,61,109,57,114,114,56,91,66,106
MT014,SF021,53,35,79,133,51,78,71,63,40,55
MT016,SF021,72,126,57,44,62,67,100,118,49,60
MT017,SF021,91,57,84,128,99,89,105,109,81,78
MT018,SF021,79,101,44,66,71,102,33,64,54,100
MT019,SF021,40,119,93,72,68,75,31,50,83,75
MT020,SF021,65,51,108,42,35,56,38,79,124,130
MT025,SF021,47,57,102,30,45,40,83,67,67,62
MT026,SF021,74,70,69,90,41,119,41,90,69,66
MT028,SF021,98,102,93,50,126,46,127,80,55,48
MT029,SF021,88,106,44,43,85,51,86,127,77,81
MT030,SF021,63,134,36,141,95,51,81,60,120,64
MT031,SF021,95,47,64,104,56,54,62,87,52,104
MT032,SF021,60,79,80,84,39,65,61,47,86,68
MT033,SF021,55,75,46,66,116,66,54,34,70,67
MT035,SF021,121,50,36,42,76,62,78,41,60,81
MT036,SF021,87,45,99,131,47,115,94,90,78,40
MT021,SF021,300,128,109,237,186,173,189,229,276,165
MT023,SF021,303,310,254,94,261,162,252,171,331,238
MT002,SF021,42,31,45,72,68,83,63,40,70,93
MT003,SF021,82,32,83,65,32,31,51,71,34,50
MT006,SF021,104,28,67,59,69,89,70,40,52,44
MT012,SF021,59,92,86,61,82,88,66,80,46,46
MT015,SF021,68,75,80,29,96,52,52,61,61,74
MT022,SF021,33,60,57,68,33,27,57,84,27,47
MT024,SF021,86,71,38,86,78,78,103,64,77,50
MT027,SF021,36,61,47,70,62,36,32,48,63,99
MT034,SF021,50,69,98,65,55,92,32,80,77,61
MT001,SF022,48,33,67,40,39,63,40,39,45,23
MT004,SF022,28,24,17,43,52,47,45,59,45,57
MT005,SF022,45,27,34,38,22,21,18,39,70,43
MT007,SF022,53,36,43,47,31,49,49,36,39,33
MT008,SF022,42,40,69,54,53,62,48,50,28,44
MT009,SF022,26,68,35,30,55,21,35,57,24,37
MT010,SF022,53,31,39,43,25,36,47,29,56,32
MT011,SF022,39,67,37,46,41,43,29,25,53,26
MT013,SF022,43,23,33,61,23,40,48,29,31,53
MT014,SF022,23,44,60,59,50,44,46,33,44,40
MT016,SF022,24,36,38,36,77,45,27,48,56,37
MT017,SF022,50,34,60,68,29,30,49,27,55,33
MT018,SF022,47,26,46,76,68,38,60,54,44,35
MT019,SF022,30,39,40,29,56,38,33,51,28,53
MT020,SF022,43,47,56,46,41,29,33,80,38,23
MT025,SF022,71,53,29,50,53,69,50,57,64,44
MT026,SF022,42,39,28,28,48,43,64,26,42,39
MT028,SF022,24,37,18,30,38,46,49,25,40,27
MT029,SF022,44,30,58,64,48,73,68,47,26,20
MT030,SF022,40,37,36,40,43,26,41,33,52,23
MT031,SF022,63,20,25,45,62,81,57,47,51,59
MT032,SF022,31,30,40,53,30,27,60,49,39,55
MT033,SF022,76,60,48,38,61,33,61,25,56,39
MT035,SF022,45,46,33,55,28,63,57,56,26,37
MT036,SF022,38,57,33,21,28,26,29,53,28,37
MT021,SF022,128,234,113,87,200,91,223,144,136,132
MT023,SF022,72,84,168,74,187,71,86,152,152,60
MT002,SF022,24,29,11,33,21,13,20,23,31,29
MT003,SF022,14,28,25,15,12,17,16,27,14,12
MT006,SF022,16,15,15,33,12,25,31,19,29,11
MT012,SF022,15,17,29,26,15,27,12,20,17,20
MT015,SF022,22,29,17,11,20,12,10,18,22,11
MT022,SF022,8,18,13,29,9,18,23,22,35,13
MT024,SF022,15,9,29,12,35,34,15,27,11,26
MT027,SF022,23,17,20,16,23,13,11,17,19,15
MT034,SF022,20,23,14,13,18,20,14,14,21,35
MT001,SF023,111,75,102,156,106,42,66,63,141,118
MT004,SF023,109,60,45,92,93,87,101,118,68,55
MT005,SF023,117,50,72,139,52,89,80,145,68,102
MT007,SF023,98,39,125,135,97,57,65,84,79,70
MT008,SF023,141,77,70,60,59,45,93,128,113,92
MT009,SF023,55,139,65,129,92,62,92,108,73,45
MT010,SF023,160,103,139,127,131,97,104,139,96,71
MT011,SF023,70,149,74,140,61,68,79,98,75,46
MT013,SF023,62,58,116,86,65,108,83,152,99,78
MT014,SF023,94,91,132,97,84,134,69,72,69,52
MT016,SF023,52,92,130,42,123,84,92,133,126,78
MT017,SF023,56,63,110,65,158,128,94,83,92,88
MT018,SF023,69,119,83,67,67,56,64,126,119,44
MT019,SF023,122,81,121,139,128,95,101,108,73,59
MT020,SF023,98,99,96,62,105,105,64,79,53,80
MT025,SF023,70,52,86,60,55,118,67,75,67,77
MT026,SF023,48,145,121,133,66,65,68,102,63,141
MT028,SF023,142,78,63,40,67,85,123,114,94,47
MT029,SF023,120,88,74,92,79,58,73,69,93,57
MT030,SF023,58,134,94,104,45,47,79,81,75,59
MT031,SF023,162,109,91,60,70,83,108,138,110,109
MT032,SF023,58,96,81,52,131,83,104,43,158,135
MT033,SF023,47,139,131,134,164,92,66,111,60,78
MT035,SF023,100,57,62,136,71,80,104,91,48,70
MT036,SF023,47,113,66,123,84,98,86,38,104,93
MT021,SF023,318,159,335,136,230,296,316,447,189,254
MT023,SF023,199,213,367,339,412,288,298,237,217,220
MT002,SF023,46,53,64,52,80,34,72,46,52,71
MT003,SF023,76,71,81,31,45,89,53,27,68,42
MT006,SF023,59,32,98,32,32,57,70,59,52,32
MT012,SF023,79,53,33,69,62,44,69,60,50,70
MT015,SF023,60,58,48,60,55,56,82,65,41,72
MT022,SF023,56,23,43,73,32,50,34,27,57,40
MT024,SF023,51,46,43,40,87,57,39,41,50,70
MT027,SF023,47,32,30,58,41,70,42,37,50,66
MT034,SF023,28,66,25,52,46,44,59,69,62,40
MT001,SF024,28,51,43,37,15,44,27,38,31,23
MT004,SF024,26,40,33,44,34,41,20,43,56,22
MT005,SF024,19,49,41,40,18,33,16,28,23,36
MT007,SF024,26,51,33,17,38,44,44,25,27,46
MT008,SF024,57,24,36,31,49,43,20,30,14,30
MT009,SF024,20,36,47,21,46,44,18,38,51,35
MT010,SF024,44,58,23,24,44,28,19,32,32,55
MT011,SF024,53,19,38,20,26,16,23,42,28,29
MT013,SF024,39,18,47,26,25,16,54,39,39,29
MT014,SF024,51,41,31,35,30,29,34,21,48,50
MT016,SF024,32,30,42,37,18,37,33,39,34,15
MT017,SF024,49,45,29,36,20,40,49,23,33,16
MT018,SF024,47,46,40,44,33,15,39,21,32,29
MT019,SF024,29,40,18,21,41,28,22,31,48,30
MT020,SF024,52,25,28,37,16,19,45,14,18,46
MT025,SF024,26,40,28,48,27,44,23,39,20,32
MT026,SF024,32,19,33,55,52,24,15,24,17,24
MT028,SF024,51,41,62,37,46,31,22,45,24,22
MT029,SF024,39,47,20,34,37,31,20,39,31,31
MT030,SF024,20,51,32,40,24,20,33,24,42,32
MT031,SF024,41,32,21,33,54,37,24,46,23,51
MT032,SF024,36,25,23,24,37,58,25,24,29,29
MT033,SF024,33,33,24,35,43,37,51,49,32,43
MT035,SF024,48,22,31,25,24,36,25,21,24,36
MT036,SF024,35,40,44,20,39,40,48,51,36,25
MT021,SF024,179,115,170,167,123,123,146,198,205,111
MT023,SF024,120,86,192,128,66,185,75,140,125,215
MT002,SF024,36,45,18,40,19,36,21,41,48,33
MT003,SF024,37,25,29,30,22,44,46,36,41,14
MT006,SF024,39,18,46,43,51,27,17,31,31,31
MT012,SF024,18,18,34,19,27,41,32,33,44,27
MT015,SF024,43,31,27,23,37,23,36,19,21,32
MT022,SF024,32,25,42,18,42,17,21,23,31,34
MT024,SF024,21,37,23,23,30,34,30,22,31,36
MT027,SF024,21,32,21,39,36,43,28,25,17,34
MT034,SF024,49,40,32,39,34,20,48,39,41,18
MT001,SF025,50,107,73,89,33,47,46,84,73,72
MT004,SF025,90,109,80,73,61,72,106,96,75,38
MT005,SF025,61,44,92,113,70,81,82,81,82,81
MT007,SF025,67,109,86,63,75,104,36,83,58,77
MT008,SF025,88,83,107,39,42,64,32,90,78,78
MT009,SF025,89,52,66,40,73,39,86,107,69,50
MT010,SF025,62,103,64,88,75,48,40,94,48,37
MT011,SF025,89,64,82,104,87,94,102,98,64,52
MT013,SF025,66,67,60,52,40,57,76,110,66,109
MT014,SF025,102,44,89,99,47,60,91,40,43,49
MT016,SF025,38,71,44,76,52,73,69,52,47,54
MT017,SF025,51,52,46,60,65,47,55,91,44,36
MT018,SF025,67,42,47,58,116,103,51,59,53,95
MT019,SF025,55,91,92,38,63,68,54,57,80,28
MT020,SF025,56,70,118,88,70,102,54,54,62,42
MT025,SF025,95,42,84,64,39,112,118,55,58,83
MT026,SF025,62,67,84,53,48,38,66,68,58,38
MT028,SF025,59,121,50,110,51,77,72,118,45,86
MT029,SF025,122,88,42,100,86,88,37,52,56,62
MT030,SF025,44,73,46,56,55,87,102,104,60,65
MT031,SF025,48,30,70,29,28,53,61,77,31,58
MT032,SF025,47,70,59,59,53,79,46,72,59,79
MT033,SF025,75,32,62,81,115,75,100,59,105,107
MT035,SF025,63,71,47,70,101,85,90,101,73,75
MT036,SF025,118,36,45,55,51,95,76,74,34,39
MT021,SF025,328,134,155,237,107,182,231,167,122,216
MT023,SF025,106,130,256,133,215,172,253,127,206,178
MT002,SF025,32,40,19,29,35,16,53,21,14,63
MT003,SF025,52,24,26,45,37,16,22,30,18,40
MT006,SF025,32,32,41,39,35,37,35,21,33,21
MT012,SF025,21,54,32,59,33,36,39,22,40,27
MT015,SF025,50,49,44,41,36,16,26,31,16,21
MT022,SF025,27,18,45,20,36,43,23,46,40,16
MT024,SF025,44,32,47,21,36,35,43,57,60,38
MT027,SF025,23,24,32,51,22,52,28,46,18,32
MT034,SF025,32,39,21,31,49,40,30,32,60,46
MT001,SF026,45,18,58,66,37,32,48,38,43,40
MT004,SF026,26,45,22,19,40,50,23,44,57,41
MT005,SF026,43,33,44,74,36,56,49,24,50,34
MT007,SF026,56,50,27,41,38,51,29,53,64,32
MT008,SF026,32,20,43,41,64,37,25,43,51,46
MT009,SF026,50,32,41,46,58,49,22,25,29,62
MT010,SF026,29,53,36,25,41,40,55,35,63,15
MT011,SF026,34,52,43,23,42,52,68,27,49,57
MT013,SF026,28,36,38,21,34,32,55,17,34,68
MT014,SF026,47,28,30,42,36,28,37,28,28,41
MT016,SF026,25,29,37,50,38,35,50,59,42,64
MT017,SF026,50,49,35,31,44,37,42,36,19,28
MT018,SF026,34,23,67,40,29,39,33,37,33,50
MT019,SF026,42,27,36,55,46,44,29,22,25,68
MT020,SF026,30,36,31,47,28,22,49,39,48,59
MT025,SF026,34,27,18,19,21,46,29,29,28,68
MT026,SF026,50,50,49,36,54,23,35,36,51,52
MT028,SF026,55,28,47,36,32,40,50,51,67,44
MT029,SF026,39,24,58,22,71,37,27,23,37,43
MT030,SF026,25,44,44,31,29,39,20,29,23,67
MT031,SF026,43,43,37,52,36,49,36,36,32,22
MT032,SF026,24,27,51,40,54,45,30,54,47,25
MT033,SF026,74,31,47,46,55,75,36,27,28,36
MT035,SF026,37,47,22,33,57,43,24,32,46,44
MT036,SF026,45,60,25,29,28,46,52,34,26,62
MT021,SF026,143,151,135,129,87,106,171,116,110,264
MT023,SF026,154,151,82,212,230,241,152,113,121,223
MT002,SF026,8,14,16,15,7,14,11,6,11,22
MT003,SF026,8,20,12,18,11,9,10,15,12,9
MT006,SF026,5,10,12,19,15,12,20,9,10,22
MT012,SF026,11,15,9,9,13,10,10,13,10,19
MT015,SF026,24,21,6,15,11,16,26,15,9,14
MT022,SF026,11,17,8,12,16,10,19,16,20,7
MT024,SF026,19,26,20,12,12,15,13,20,23,11
MT027,SF026,22,8,9,12,19,15,16,10,16,16
MT034,SF026,15,12,16,9,13,11,7,16,14,12
MT001,SF027,136,153,87,62,94,121,114,81,107,88
MT004,SF027,135,81,47,63,73,102,86,115,105,82
MT005,SF027,86,90,104,34,58,96,117,48,84,144
MT007,SF027,64,58,146,50,92,73,136,79,125,107
MT008,SF027,115,115,111,144,64,116,71,126,90,99
MT009,SF027,97,112,96,123,145,60,63,84,79,53
MT010,SF027,147,122,61,43,116,104,115,106,46,83
MT011,SF027,110,86,103,41,85,85,51,138,71,49
MT013,SF027,125,115,54,110,54,58,94,56,83,119
MT014,SF027,99,70,90,61,132,81,68,71,117,68
MT016,SF027,100,119,94,130,113,107,100,131,127,78
MT017,SF027,90,63,65,130,110,84,66,120,70,109
MT018,SF027,72,52,75,83,132,52,139,52,97,99
MT019,SF027,95,78,67,56,36,78,68,84,122,97
MT020,SF027,57,109,80,97,94,122,52,96,60,118
MT025,SF027,102,107,123,84,125,107,54,99,94,71
MT026,SF027,100,105,58,68,132,111,125,94,101,73
MT028,SF027,67,113,54,98,124,39,78,81,110,81
MT029,SF027,74,130,79,64,44,108,98,112,110,74
MT030,SF027,52,92,88,94,38,115,96,122,75,119
MT031,SF027,124,50,80,49,63,64,86,57,123,93
MT032,SF027,150,120,136,87,98,83,133,94,113,70
MT033,SF027,67,137,42,62,112,120,84,104,51,78
MT035,SF027,103,87,68,100,119,65,44,105,94,33
MT036,SF027,52,136,55,43,144,121,96,102,83,65
MT021,SF027,385,301,324,302,312,312,180,125,168,230
MT023,SF027,261,222,156,330,360,189,183,238,177,165
MT002,SF027,53,46,47,85,58,43,61,50,26,30
MT003,SF027,47,48,90,42,60,49,30,39,52,34
MT006,SF027,56,83,37,67,65,70,46,68,37,53
MT012,SF027,36,45,41,40,45,56,63,75,70,105
MT015,SF027,72,63,58,44,74,60,90,58,57,36
MT022,SF027,40,79,36,55,61,28,35,53,48,64
MT024,SF027,32,24,83,43,42,78,69,53,80,90
MT027,SF027,62,84,58,100,98,87,29,56,69,33
MT034,SF027,49,40,65,53,45,35,30,62,43,34
MT001,SF028,19,48,27,40,30,34,50,37,21,46
MT004,SF028,32,20,31,42,28,51,54,44,47,51
MT005,SF028,61,34,19,55,33,29,41,38,27,53
MT007,SF028,67,17,59,44,30,19,45,29,23,25
MT008,SF028,51,40,58,43,22,22,30,53,18,53
MT009,SF028,43,53,34,30,44,28,29,21,25,52
MT010,SF028,32,25,32,22,35,64,20,51,29,33
MT011,SF028,54,49,62,21,27,30,20,52,54,47
MT013,SF028,19,29,29,26,50,40,38,31,31,41
MT014,SF028,32,28,46,30,69,28,68,36,44,23
MT016,SF028,40,31,26,44,43,38,37,26,26,64
MT017,SF028,63,31,69,31,29,33,49,24,68,24
MT018,SF028,57,50,55,55,33,43,28,27,43,43
MT019,SF028,24,67,42,47,37,41,32,29,40,28
MT020,SF028,74,31,47,56,69,41,26,57,17,45
MT025,SF028,57,20,21,26,31,58,47,54,45,18
MT026,SF028,30,52,21,52,19,28,40,18,41,34
MT028,SF028,25,41,15,37,47,72,23,67,57,39
MT029,SF028,46,17,68,21,44,36,51,53,58,24
MT030,SF028,44,69,28,29,29,40,57,36,40,55
MT031,SF028,47,17,55,35,57,44,25,48,23,44
MT032,SF028,40,34,25,60,36,22,68,61,35,46
MT033,SF028,26,28,16,55,41,18,28,36,32,27
MT035,SF028,50,30,57,38,24,56,41,47,27,38
MT036,SF028,48,61,36,56,29,31,52,34,36,45
MT021,SF028,135,147,218,153,204,115,144,74,157,105
MT023,SF028,121,98,107,159,153,121,145,68,153,219
MT002,SF028,14,17,12,14,18,11,21,17,11,16
MT003,SF028,24,12,9,8,16,7,18,14,17,14
MT006,SF028,14,17,6,17,6,20,7,17,10,12
MT012,SF028,16,18,18,8,14,12,16,14,12,7
MT015,SF028,15,7,11,19,12,18,7,21,15,15
MT022,SF028,20,21,9,11,8,7,15,15,16,18
MT024,SF028,20,16,15,14,15,14,10,10,21,17
MT027,SF028,14,20,13,21,8,5,13,17,6,9
MT034,SF028,7,17,12,22,25,7,13,20,9,17
MT001,SF029,78,76,82,76,120,55,55,125,79,34
MT004,SF029,100,63,86,103,124,114,118,55,96,42
MT005,SF029,113,67,45,85,125,50,84,84,75,42
MT007,SF029,64,56,75,102,108,83,67,82,89,99
MT008,SF029,100,83,35,55,111,117,62,60,66,57
MT009,SF029,93,139,63,46,64,70,73,51,51,67
MT010,SF029,109,89,82,150,104,103,106,90,32,63
MT011,SF029,116,47,97,61,118,84,73,55,96,55
MT013,SF029,95,54,66,75,145,55,68,42,86,43
MT014,SF029,61,54,80,102,123,58,81,100,52,51
MT016,SF029,68,105,53,54,92,112,109,98,38,132
MT017,SF029,64,115,58,33,57,134,106,84,138,94
MT018,SF029,104,68,91,80,34,65,46,65,86,56
MT019,SF029,46,100,58,90,50,103,89,70,84,106
MT020,SF029,114,85,45,124,134,132,48,47,67,80
MT025,SF029,74,82,76,77,91,95,73,57,73,109
MT026,SF029,70,60,90,129,117,118,60,118,81,134
MT028,SF029,85,84,70,33,67,65,117,66,60,80
MT029,SF029,141,103,40,96,76,65,115,66,92,61
MT030,SF029,112,54,39,111,82,107,50,85,58,113
MT031,SF029,40,122,60,97,87,49,138,76,79,87
MT032,SF029,54,92,90,119,35,144,86,57,91,77
MT033,SF029,58,104,106,63,46,59,42,67,52,52
MT035,SF029,88,104,106,97,82,82,142,87,67,35
MT036,SF029,86,55,55,119,106,104,95,128,66,92
MT021,SF029,182,305,154,167,178,304,153,336,191,251
MT023,SF029,222,262,199,420,389,124,279,263,304,213
MT002,SF029,44,46,50,105,43,63,42,60,27,48
MT003,SF029,49,52,53,53,54,59,51,74,97,75
MT006,SF029,87,48,63,87,78,38,27,34,44,63
MT012,SF029,30,65,34,52,106,74,57,101,39,71
MT015,SF029,98,53,61,60,80,107,53,88,109,49
MT022,SF029,70,66,45,40,64,71,56,75,69,40
MT024,SF029,69,39,44,109,73,59,77,62,53,40
MT027,SF029,65,59,36,55,27,57,31,81,40,37
MT034,SF029,73,47,79,36,76,71,73,82,57,64
MT001,SF030,18,35,29,21,24,40,38,35,17,27
MT004,SF030,33,42,20,27,64,33,41,23,47,36
MT005,SF030,36,38,66,26,24,44,48,29,57,62
MT007,SF030,50,26,53,34,32,30,26,52,53,33
MT008,SF030,17,30,33,39,20,28,34,52,36,32
MT009,SF030,20,50,18,33,58,18,29,64,32,37
MT010,SF030,42,19,55,24,26,25,21,41,43,31
MT011,SF030,40,30,50,37,28,41,56,23,37,28
MT013,SF030,59,49,30,34,41,42,22,64,48,37
MT014,SF030,20,45,55,37,44,28,40,37,19,38
MT016,SF030,57,20,19,32,31,47,44,41,25,21
MT017,SF030,23,37,19,18,37,31,37,37,38,20
MT018,SF030,25,19,49,48,46,41,23,25,19,40
MT019,SF030,15,24,33,58,50,33,19,52,40,29
MT020,SF030,39,37,40,26,48,33,33,23,19,24
MT025,SF030,38,55,25,27,21,38,53,21,23,42
MT026,SF030,29,42,47,36,16,53,40,37,38,55
MT028,SF030,32,34,31,17,48,29,42,39,40,33
MT029,SF030,31,42,34,41,36,54,33,30,26,43
MT030,SF030,21,24,25,19,49,31,26,31,25,62
MT031,SF030,38,20,35,38,47,35,27,56,38,48
MT032,SF030,33,27,28,26,39,35,60,18,22,38
MT033,SF030,27,51,38,27,25,32,40,39,39,35
MT035,SF030,55,17,56,23,36,47,32,26,23,56
MT036,SF030,30,32,30,46,55,40,34,32,30,31
MT021,SF030,121,111,137,125,94,77,97,149,87,79
MT023,SF030,89,114,146,94,82,140,112,82,172,102
MT002,SF030,12,19,21,11,22,14,14,12,14,10
MT003,SF030,12,8,12,20,9,13,14,13,12,14
MT006,SF030,19,8,12,9,11,12,12,16,5,16
MT012,SF030,16,12,14,21,9,11,13,13,15,22
MT015,SF030,10,16,15,13,12,18,21,19,7,15
MT022,SF030,6,8,15,14,18,22,11,19,10,6
MT024,SF030,17,19,9,13,9,12,21,15,9,16
MT027,SF030,11,15,25,17,14,13,17,20,21,11
MT034,SF030,25,18,12,16,10,19,7,15,6,12
MT001,SF031,66,44,78,40,114,53,88,96,78,46
MT004,SF031,72,86,128,28,96,50,96,61,105,92
MT005,SF031,67,77,62,115,32,69,59,97,67,109
MT007,SF031,51,56,74,44,68,56,126,33,113,80
MT008,SF031,78,50,77,71,70,67,106,89,101,60
MT009,SF031,86,73,116,74,36,51,69,86,60,89
MT010,SF031,76,75,35,66,43,32,42,123,40,86
MT011,SF031,107,96,67,63,48,84,82,100,101,49
MT013,SF031,78,129,36,71,65,63,75,86,40,68
MT014,SF031,105,76,48,105,117,110,55,54,94,71
MT016,SF031,42,57,42,40,98,110,87,35,44,48
MT017,SF031,104,35,57,107,60,119,111,80,93,77
MT018,SF031,67,92,80,70,58,73,61,116,98,58
MT019,SF031,76,38,126,44,59,45,82,76,65,83
MT020,SF031,99,73,80,62,99,73,41,71,44,131
MT025,SF031,104,105,98,64,129,114,72,65,97,99
MT026,SF031,35,62,95,62,119,67,99,52,133,57
MT028,SF031,85,47,121,63,72,61,46,119,80,92
MT029,SF031,116,76,47,122,52,108,60,63,81,88
MT030,SF031,62,51,86,110,36,124,31,127,65,62
MT031,SF031,86,51,94,57,52,69,49,41,65,57
MT032,SF031,57,81,40,56,63,85,38,67,87,40
MT033,SF031,82,104,82,113,84,86,46,103,68,117
MT035,SF031,75,52,101,119,68,100,34,69,83,75
MT036,SF031,72,93,141,99,78,110,90,60,51,81
MT021,SF031,305,237,308,223,262,265,206,144,323,219
MT023,SF031,386,313,180,229,193,159,221,298,371,392
MT002,SF031,55,55,34,40,28,25,52,53,52,31
MT003,SF031,85,34,49,42,75,23,30,73,32,51
MT006,SF031,56,37,34,40,52,59,28,19,40,33
MT012,SF031,34,29,56,64,62,36,46,55,89,49
MT015,SF031,79,55,33,37,48,22,73,67,39,37
MT022,SF031,44,36,32,61,49,40,39,67,91,77
MT024,SF031,21,60,41,31,52,46,39,29,92,47
MT027,SF031,76,75,68,68,57,59,46,55,41,53
MT034,SF031,66,63,63,72,68,61,68,50,40,26
MT001,SF032,38,62,53,68,51,80,94,77,103,81
MT004,SF032,92,24,64,82,42,59,55,73,80,108
MT005,SF032,77,109,86,74,91,43,54,94,47,77
MT007,SF032,103,85,52,25,41,50,42,93,97,108
MT008,SF032,63,77,47,39,73,109,30,49,74,101
MT009,SF032,42,66,65,66,44,48,60,65,106,80
MT010,SF032,73,67,71,34,83,116,99,66,88,36
MT011,SF032,66,73,95,81,56,50,38,36,37,86
MT013,SF032,80,57,37,49,103,64,78,49,52,40
MT014,SF032,116,63,44,47,74,62,46,98,52,47
MT016,SF032,49,46,83,74,67,27,50,44,90,51
MT017,SF032,29,36,44,99,73,86,75,74,34,64
MT018,SF032,72,84,49,48,33,83,31,68,90,62
