MID,DCID,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10
MT031,SF018,38,59,30,15,61,40,35,19,28,38
MT032,SF018,45,14,22,25,17,63,38,55,33,15
MT033,SF018,46,54,16,50,19,21,17,13,64,32
MT035,SF018,29,56,39,55,39,46,11,50,37,25
MT036,SF018,19,39,56,56,66,31,46,17,11,18
MT021,SF018,161,132,142,122,255,77,78,108,115,181
MT023,SF018,116,190,124,197,185,147,144,134,124,190
MT002,SF018,11,26,28,12,11,16,10,28,6,16
MT003,SF018,16,28,29,33,12,31,11,27,37,31
MT006,SF018,28,41,8,26,18,30,28,23,36,22
MT012,SF018,29,37,11,31,9,17,10,10,15,46
MT015,SF018,47,25,15,25,26,29,21,31,23,25
MT022,SF018,21,27,31,19,19,19,12,34,22,21
MT024,SF018,14,36,36,27,23,29,28,33,17,14
MT027,SF018,43,14,23,17,10,13,34,34,25,27
MT034,SF018,11,29,13,17,32,11,30,16,22,13
MT001,SF019,52,88,94,68,57,66,24,75,111,85
MT004,SF019,103,39,43,77,38,31,87,82,30,66
MT005,SF019,61,103,61,72,64,74,93,78,90,54
MT007,SF019,43,85,77,72,85,39,98,68,46,85
MT008,SF019,30,49,97,72,100,65,52,110,35,112
MT009,SF019,31,49,25,72,91,72,96,60,70,34
MT010,SF019,110,96,97,66,69,56,96,53,51,63
MT011,SF019,78,128,53,51,29,68,26,48,70,51
MT013,SF019,121,32,59,87,93,89,31,44,54,92
MT014,SF019,30,31,66,45,36,51,63,26,20,64
MT016,SF019,104,77,126,71,51,59,81,67,65,48
MT017,SF019,48,64,105,20,25,113,76,43,35,60
MT018,SF019,25,41,97,56,104,31,41,58,86,94
MT019,SF019,53,66,60,81,108,113,102,54,108,67
MT020,SF019,125,95,65,28,98,50,52,20,21,49
MT025,SF019,39,39,24,62,31,50,61,24,54,53
MT026,SF019,84,100,123,49,100,93,43,30,26,41
MT028,SF019,80,44,30,122,61,88,25,65,78,23
MT029,SF019,43,101,86,16,26,84,107,90,82,90
MT030,SF019,124,77,99,62,91,100,94,78,57,52
MT031,SF019,40,50,79,45,87,23,72,71,87,38
MT032,SF019,59,59,66,70,88,104,94,69,38,20
MT033,SF019,16,61,28,93,90,53,53,68,104,97
MT035,SF019,124,53,16,95,41,80,66,86,112,50
MT036,SF019,110,109,41,24,52,77,80,58,35,92
MT021,SF019,133,103,127,103,162,127,99,241,247,180
MT023,SF019,70,261,57,247,254,75,87,94,266,92
MT002,SF019,64,17,34,24,34,29,57,24,25,15
MT003,SF019,37,26,38,16,31,19,57,64,15,65
MT006,SF019,57,28,27,14,13,24,48,55,14,40
MT012,SF019,32,8,44,22,26,18,45,31,13,38
MT015,SF019,37,40,45,37,45,33,41,29,20,31
MT022,SF019,55,20,52,18,54,26,39,28,24,38
MT024,SF019,47,20,44,24,43,52,11,28,25,59
MT027,SF019,46,34,8,35,24,60,71,34,32,33
MT034,SF019,50,11,16,53,57,27,8,53,16,43
MT001,SF020,24,30,27,22,49,59,47,16,57,34
MT004,SF020,31,35,57,12,38,32,56,12,43,69
MT005,SF020,64,65,41,37,59,29,14,40,30,33
MT007,SF020,60,40,44,56,24,47,24,29,9,32
MT008,SF020,60,74,64,23,48,46,41,15,48,69
MT009,SF020,52,14,49,28,55,63,14,24,8,52
MT010,SF020,29,44,54,21,30,51,13,39,37,47
MT011,SF020,51,29,31,51,61,23,44,29,59,65
MT013,SF020,42,65,58,55,38,38,60,23,20,62
MT014,SF020,20,47,29,35,11,45,14,28,52,54
MT016,SF020,26,44,51,27,15,58,28,39,35,23
MT017,SF020,35,46,23,23,26,51,68,11,50,20
MT018,SF020,51,60,62,43,22,44,29,58,16,53
MT019,SF020,37,51,19,51,32,36,13,18,55,34
MT020,SF020,29,25,16,32,24,39,23,63,13,20
MT025,SF020,11,22,35,49,41,71,12,25,51,33
MT026,SF020,20,21,46,41,31,59,20,13,14,37
MT028,SF020,42,27,36,13,46,40,41,63,14,32
MT029,SF020,61,28,43,43,45,24,42,51,19,28
MT030,SF020,38,38,53,58,28,27,28,26,46,22
MT031,SF020,20,41,42,13,11,58,57,51,19,43
MT032,SF020,38,13,61,16,63,42,50,35,23,27
MT033,SF020,43,34,27,30,61,38,12,32,19,36
MT035,SF020,27,19,34,47,57,60,37,20,16,45
MT036,SF020,50,23,22,22,14,28,18,52,47,59
MT021,SF020,72,80,87,148,158,65,97,30,87,168
MT023,SF020,96,144,150,153,109,47,169,219,29,100
MT002,SF020,17,44,26,34,14,18,37,33,19,10
MT003,SF020,33,28,31,22,32,12,18,24,34,17
MT006,SF020,25,8,8,37,35,34,30,8,18,17
MT012,SF020,16,7,7,19,34,39,30,10,35,44
MT015,SF020,46,18,24,28,39,51,41,23,21,23
MT022,SF020,28,21,17,27,16,41,32,8,41,22
MT024,SF020,21,29,43,10,20,38,20,19,34,29
MT027,SF020,29,15,23,18,28,11,20,18,42,42
MT034,SF020,12,29,11,28,28,18,19,44,35,36
MT001,SF021,31,125,89,55,96,113,120,63,28,95
MT004,SF021,113,85,91,77,23,85,114,61,117,28
MT005,SF021,70,48,90,98,78,95,61,144,49,85
MT007,SF021,30,101,20,121,100,86,50,65,142,40
MT008,SF021,27,109,154,108,69,26,80,43,117,102
MT009,SF021,32,106,31,39,98,64,60,114,39,56
MT010,SF021,36,137,138,122,32,43,96,70,93,68
MT011,SF021,95,24,93,85,101,16,84,51,47,123
MT013,SF021,105,79,114,48,88,138,40,69,101,68
MT014,SF021,107,48,39,50,61,135,40,63,42,93
MT016,SF021,92,72,43,19,64,67,113,66,119,93
MT017,SF021,71,54,53,140,52,46,24,128,43,39
MT018,SF021,19,104,117,28,104,33,88,95,35,136
MT019,SF021,87,86,36,53,82,151,25,70,67,53
MT020,SF021,61,18,130,47,27,46,74,32,81,140
MT025,SF021,67,90,67,74,54,37,84,29,24,83
MT026,SF021,46,23,73,111,104,33,52,19,43,103
MT028,SF021,23,115,85,81,68,86,37,33,68,106
MT029,SF021,63,93,93,42,20,105,82,41,68,82
MT030,SF021,111,46,56,100,119,77,22,88,93,57
MT031,SF021,120,65,55,77,43,94,32,86,23,125
MT032,SF021,105,64,44,76,46,67,97,91,56,61
MT033,SF021,44,131,80,79,65,90,89,67,75,42
MT035,SF021,146,97,81,88,77,70,94,34,59,80
MT036,SF021,81,115,27,80,83,110,68,108,91,85
MT021,SF021,352,317,208,242,133,184,238,124,139,221
MT023,SF021,388,113,418,180,196,296,51,195,245,402
MT002,SF021,51,82,58,85,67,88,48,32,22,104
MT003,SF021,35,97,78,88,69,34,70,77,74,75
MT006,SF021,73,52,48,80,85,61,38,33,69,63
MT012,SF021,34,69,30,79,35,66,30,64,29,77
MT015,SF021,46,18,72,95,66,29,92,61,34,72
MT022,SF021,33,40,44,86,24,37,30,34,67,45
MT024,SF021,55,52,76,41,61,90,99,69,66,82
MT027,SF021,78,27,83,117,26,90,38,46,85,107
MT034,SF021,53,46,32,46,49,88,26,56,30,28
MT001,SF022,59,65,16,34,31,80,61,47,38,41
MT004,SF022,30,46,58,47,65,29,37,57,76,44
MT005,SF022,13,47,45,79,47,33,29,56,22,61
MT007,SF022,22,21,14,23,62,65,40,20,78,67
MT008,SF022,21,35,67,63,50,68,37,81,38,71
MT009,SF022,34,69,42,53,15,47,26,65,28,23
MT010,SF022,91,59,49,51,33,30,56,55,44,78
MT011,SF022,66,74,37,16,79,26,41,31,57,23
MT013,SF022,20,39,27,66,61,55,24,40,55,64
MT014,SF022,16,84,43,45,35,46,63,90,43,53
MT016,SF022,24,24,19,44,64,29,50,16,42,22
MT017,SF022,57,25,56,22,80,48,78,51,29,35
MT018,SF022,57,21,65,24,21,29,58,86,33,54
MT019,SF022,60,22,24,45,36,39,63,16,17,64
MT020,SF022,17,27,24,49,20,57,19,22,41,28
MT025,SF022,67,62,53,48,12,47,44,19,78,52
MT026,SF022,53,13,79,12,26,45,14,61,69,21
MT028,SF022,54,29,43,41,55,39,30,56,41,33
MT029,SF022,62,82,68,59,48,65,16,39,13,20
MT030,SF022,21,28,61,33,69,17,47,37,38,49
MT031,SF022,31,11,25,15,29,84,39,53,75,42
MT032,SF022,26,41,37,25,37,47,27,59,75,57
MT033,SF022,31,41,29,77,64,85,39,60,65,59
MT035,SF022,50,35,55,35,30,30,45,32,27,47
MT036,SF022,34,59,43,59,90,40,15,75,31,28
MT021,SF022,134,183,84,124,229,105,193,138,147,73
MT023,SF022,187,208,155,188,141,100,120,36,107,162
MT002,SF022,34,18,31,20,33,15,24,31,29,20
MT003,SF022,22,18,37,26,8,33,11,23,10,19
MT006,SF022,18,16,12,36,15,24,21,23,20,21
MT012,SF022,13,25,19,31,18,11,10,12,10,10
MT015,SF022,15,26,29,13,31,17,9,30,31,28
MT022,SF022,15,18,35,23,26,9,15,25,11,39
MT024,SF022,28,17,32,27,8,27,9,14,10,27
MT027,SF022,27,27,31,22,26,37,31,14,12,14
MT034,SF022,32,27,32,40,27,26,32,15,25,10
MT001,SF023,141,66,105,177,71,30,129,40,175,123
MT004,SF023,153,47,104,63,188,136,101,94,103,114
MT005,SF023,49,22,88,77,140,83,69,69,104,100
MT007,SF023,73,47,38,133,123,101,54,88,80,134
MT008,SF023,31,58,60,42,74,58,90,72,146,114
MT009,SF023,27,106,91,123,65,48,87,70,116,44
MT010,SF023,66,109,104,94,117,85,189,63,61,125
MT011,SF023,24,132,104,60,122,117,34,63,66,124
MT013,SF023,102,49,141,52,39,147,26,120,72,107
MT014,SF023,109,113,67,111,36,143,109,81,25,65
MT016,SF023,60,132,171,54,143,125,103,148,43,79
MT017,SF023,155,84,55,100,47,144,121,86,85,94
MT018,SF023,32,126,33,27,64,145,37,83,52,88
MT019,SF023,74,63,87,63,97,136,111,30,180,101
MT020,SF023,156,99,147,95,84,98,102,103,23,76
MT025,SF023,45,77,82,125,32,76,56,126,76,76
MT026,SF023,49,55,50,59,172,102,66,117,147,100
MT028,SF023,40,53,28,76,24,64,62,156,124,48
MT029,SF023,63,146,45,110,62,124,81,125,50,75
MT030,SF023,88,132,31,105,80,122,118,128,38,38
MT031,SF023,87,36,27,90,56,110,72,156,170,35
MT032,SF023,40,116,71,57,160,63,73,70,89,107
MT033,SF023,114,66,106,123,145,21,117,72,64,32
MT035,SF023,145,38,182,84,130,145,39,26,32,82
MT036,SF023,26,102,158,140,58,54,42,119,56,126
MT021,SF023,159,250,208,227,270,274,410,155,243,363
MT023,SF023,321,96,379,327,172,471,110,77,189,238
MT002,SF023,71,45,25,65,99,64,18,62,88,94
MT003,SF023,50,110,111,16,94,32,35,49,53,25
MT006,SF023,59,46,65,106,34,46,59,28,45,18
MT012,SF023,77,34,57,39,64,82,84,41,38,109
MT015,SF023,105,84,79,28,60,36,32,62,45,47
MT022,SF023,50,33,64,71,34,73,24,20,31,26
MT024,SF023,75,31,86,42,20,78,63,40,18,29
MT027,SF023,27,58,35,22,52,83,65,68,65,40
MT034,SF023,54,64,49,73,85,41,58,20,32,77
MT001,SF024,38,18,63,35,36,47,33,19,54,15
MT004,SF024,16,11,43,40,48,38,39,29,33,21
MT005,SF024,14,13,21,64,33,28,45,46,20,46
MT007,SF024,48,58,52,25,24,28,52,14,35,54
MT008,SF024,28,20,45,38,60,25,39,20,36,36
MT009,SF024,60,29,54,28,44,54,22,29,53,32
MT010,SF024,17,41,22,46,31,16,39,18,40,23
MT011,SF024,30,33,19,37,23,30,60,24,18,9
MT013,SF024,53,20,11,13,35,33,30,15,35,20
MT014,SF024,37,48,30,18,30,37,65,17,34,52
MT016,SF024,22,53,47,32,18,18,32,23,45,21
MT017,SF024,56,35,33,29,49,47,48,20,12,19
MT018,SF024,40,54,22,51,21,25,20,26,16,21
MT019,SF024,47,32,20,26,37,41,45,24,24,42
MT020,SF024,57,41,38,52,53,9,39,40,16,32
MT025,SF024,43,22,27,53,33,60,51,47,43,50
MT026,SF024,45,40,36,29,60,19,24,13,52,55
MT028,SF024,31,45,47,17,63,20,24,26,11,20
MT029,SF024,27,35,25,41,19,46,42,32,40,41
MT030,SF024,24,45,46,61,42,45,52,46,40,35
MT031,SF024,36,41,33,38,56,44,21,48,34,28
MT032,SF024,14,46,49,43,67,28,29,13,41,20
MT033,SF024,49,27,24,48,34,48,40,34,27,49
MT035,SF024,49,64,23,38,32,40,39,49,42,24
MT036,SF024,39,53,11,36,17,36,37,62,43,44
MT021,SF024,86,136,113,62,88,139,69,123,58,160
MT023,SF024,119,108,122,150,71,141,139,164,73,84
MT002,SF024,21,32,32,21,36,44,35,56,23,16
MT003,SF024,12,21,38,24,40,62,38,46,57,24
MT006,SF024,16,14,55,44,50,12,50,35,24,47
MT012,SF024,33,17,27,29,26,38,19,32,13,13
MT015,SF024,29,49,35,43,26,14,31,32,23,42
MT022,SF024,15,54,42,37,19,14,27,23,24,27
MT024,SF024,29,53,45,60,35,45,42,31,32,15
MT027,SF024,15,21,32,11,21,31,24,38,11,9
MT034,SF024,43,31,39,46,26,12,44,13,61,44
MT001,SF025,63,99,26,20,76,29,32,71,35,82
MT004,SF025,85,95,132,133,30,127,94,48,95,52
MT005,SF025,94,78,58,39,104,51,100,60,106,23
MT007,SF025,70,28,57,61,45,100,25,36,77,27
MT008,SF025,110,66,57,29,44,62,25,46,88,63
MT009,SF025,23,48,49,61,44,40,80,126,98,22
MT010,SF025,66,42,36,104,85,44,98,90,33,79
MT011,SF025,94,32,85,96,68,92,44,60,82,23
MT013,SF025,88,46,27,119,110,47,116,87,71,56
MT014,SF025,114,35,92,92,41,31,138,135,95,94
MT016,SF025,74,60,20,87,65,77,42,66,130,71
MT017,SF025,81,70,113,143,39,21,80,129,21,41
MT018,SF025,47,32,74,97,107,40,73,20,50,61
MT019,SF025,93,32,100,75,78,22,108,21,106,19
MT020,SF025,60,107,85,138,82,50,85,62,50,87
MT025,SF025,97,120,96,76,115,121,27,98,61,54
MT026,SF025,72,50,56,87,24,98,35,35,28,122
MT028,SF025,25,63,107,50,34,93,88,132,51,86
MT029,SF025,124,48,67,71,38,79,52,63,63,93
MT030,SF025,109,99,51,57,41,112,82,130,64,47
MT031,SF025,63,69,26,69,67,103,57,100,65,76
MT032,SF025,92,81,55,49,86,23,120,68,112,25
MT033,SF025,134,32,33,116,53,96,124,89,28,104
MT035,SF025,59,91,56,55,41,94,38,53,87,36
MT036,SF025,113,62,32,59,38,87,90,69,56,65
MT021,SF025,223,65,49,204,61,141,75,67,283,104
MT023,SF025,149,232,233,185,100,57,231,161,404,203
MT002,SF025,30,45,23,26,41,47,40,16,36,23
MT003,SF025,39,34,32,66,62,39,39,9,19,24
MT006,SF025,16,40,34,46,27,18,23,23,35,13
MT012,SF025,23,48,56,16,44,18,35,48,58,19
MT015,SF025,18,41,39,38,66,20,14,42,30,66
MT022,SF025,42,16,54,13,11,54,69,31,16,30
MT024,SF025,23,23,59,21,12,22,42,44,56,18
MT027,SF025,48,47,18,30,14,36,57,44,19,27
MT034,SF025,42,30,66,32,61,38,19,16,38,25
MT001,SF026,30,38,81,68,53,56,26,72,35,23
MT004,SF026,20,44,55,11,80,55,40,39,57,18
MT005,SF026,42,54,58,41,58,24,15,62,28,71
MT007,SF026,41,28,53,73,67,12,36,61,20,62
MT008,SF026,15,32,60,62,33,62,42,22,52,28
MT009,SF026,65,38,20,47,78,61,43,58,67,55
MT010,SF026,26,17,27,47,48,70,55,48,69,26
MT011,SF026,19,41,37,48,13,69,47,70,35,80
MT013,SF026,42,17,34,50,59,30,21,34,33,37
MT014,SF026,45,27,37,15,39,37,28,61,60,53
MT016,SF026,57,43,81,42,60,35,23,22,21,54
MT017,SF026,23,39,28,45,42,27,52,52,36,31
MT018,SF026,68,56,78,20,50,62,50,49,73,55
MT019,SF026,50,48,28,60,12,23,82,54,52,78
MT020,SF026,61,16,66,30,32,21,71,22,24,18
MT025,SF026,37,21,11,53,52,54,48,22,36,70
MT026,SF026,28,45,50,35,16,42,43,55,26,28
MT028,SF026,45,29,51,35,32,39,40,56,71,30
MT029,SF026,66,68,32,64,61,20,28,67,22,38
MT030,SF026,49,44,70,21,68,14,45,28,29,46
MT031,SF026,58,64,12,34,44,25,21,57,71,38
MT032,SF026,76,59,53,25,30,64,59,82,57,61
MT033,SF026,18,55,32,15,33,66,10,20,14,63
MT035,SF026,52,20,12,29,23,14,53,65,50,54
MT036,SF026,65,16,28,11,65,52,51,14,12,18
MT021,SF026,48,289,69,198,132,181,235,138,85,178
MT023,SF026,129,59,65,197,99,133,105,69,111,233
MT002,SF026,16,13,27,5,18,21,14,11,6,28
MT003,SF026,17,20,24,22,20,20,30,19,19,17
MT006,SF026,12,16,13,18,5,12,13,10,8,13
MT012,SF026,11,15,21,12,7,21,27,12,8,17
MT015,SF026,25,8,7,14,18,12,21,11,20,19
MT022,SF026,14,9,5,27,29,9,7,12,23,10
MT024,SF026,19,17,22,23,10,23,12,11,12,10
MT027,SF026,6,5,7,20,9,10,14,10,6,17
MT034,SF026,10,13,28,10,20,15,7,6,15,27
MT001,SF027,61,138,128,50,110,32,106,55,76,115
MT004,SF027,160,23,83,126,38,84,32,123,83,94
MT005,SF027,74,141,77,71,92,108,32,32,52,159
MT007,SF027,138,62,186,83,29,112,133,22,124,48
MT008,SF027,140,116,29,159,66,106,87,128,46,176
MT009,SF027,66,121,93,147,59,82,27,101,83,28
MT010,SF027,151,58,72,81,66,137,36,50,82,56
MT011,SF027,116,109,111,40,23,52,56,63,76,100
MT013,SF027,46,133,51,34,85,117,56,72,110,108
MT014,SF027,97,127,46,104,162,24,35,80,168,61
MT016,SF027,164,96,27,94,52,41,75,54,172,110
MT017,SF027,65,21,99,86,124,45,79,123,113,133
MT018,SF027,39,118,109,86,100,100,110,39,46,26
MT019,SF027,59,107,36,21,42,41,69,130,68,141
MT020,SF027,104,152,96,90,89,151,82,53,115,47
MT025,SF027,49,83,75,80,68,126,110,119,47,87
MT026,SF027,40,126,91,65,132,146,62,113,150,92
MT028,SF027,105,160,126,50,51,51,131,100,37,79
MT029,SF027,58,42,75,36,104,92,48,53,117,59
MT030,SF027,42,92,112,66,90,66,89,46,44,98
MT031,SF027,109,113,147,31,103,71,42,131,115,20
MT032,SF027,110,150,158,90,108,74,161,35,148,143
MT033,SF027,54,160,56,119,115,135,124,80,105,68
MT035,SF027,65,146,76,66,98,40,99,75,132,106
MT036,SF027,61,96,56,28,58,112,73,60,23,40
MT021,SF027,339,293,168,229,377,229,364,116,193,88
MT023,SF027,290,240,203,103,126,200,334,112,57,226
MT002,SF027,46,54,34,92,74,61,31,78,41,56
MT003,SF027,93,17,94,38,103,42,43,63,66,50
MT006,SF027,27,97,18,89,36,49,61,45,53,25
MT012,SF027,79,91,77,47,58,99,82,86,97,104
MT015,SF027,60,31,30,35,56,59,90,57,23,58
MT022,SF027,28,63,36,88,70,76,72,32,85,48
MT024,SF027,87,50,22,23,38,60,112,46,41,62
MT027,SF027,34,38,65,51,89,77,51,54,43,54
MT034,SF027,46,68,27,84,48,24,84,82,66,86
MT001,SF028,49,57,41,15,24,48,51,21,17,22
MT004,SF028,34,20,38,34,43,50,41,56,54,50
MT005,SF028,54,21,52,52,10,25,25,18,13,38
MT007,SF028,40,55,15,32,51,38,13,69,18,42
MT008,SF028,60,59,64,51,69,16,44,67,45,71
MT009,SF028,42,13,82,55,53,20,12,13,60,34
MT010,SF028,21,50,59,49,16,29,37,47,30,63
MT011,SF028,61,59,22,16,24,20,26,42,48,31
MT013,SF028,40,30,34,43,32,10,40,40,44,15
MT014,SF028,28,29,71,69,24,32,28,28,37,41
MT016,SF028,21,32,53,27,44,58,13,43,10,25
MT017,SF028,46,60,42,22,24,39,65,17,61,54
MT018,SF028,40,13,16,72,37,55,57,47,15,55
MT019,SF028,22,40,21,59,29,28,31,13,45,46
MT020,SF028,26,44,32,57,83,14,20,44,42,15
MT025,SF028,29,33,17,24,66,32,78,80,70,28
MT026,SF028,31,56,49,51,20,29,27,38,40,13
MT028,SF028,48,24,32,47,37,23,23,67,58,36
MT029,SF028,16,12,48,39,49,52,54,49,57,18
MT030,SF028,24,58,15,28,45,40,34,57,38,58
MT031,SF028,31,45,24,21,16,22,52,36,48,16
MT032,SF028,46,25,36,28,36,25,34,72,39,29
MT033,SF028,71,79,36,13,19,25,20,15,19,22
MT035,SF028,18,14,16,24,30,52,68,38,53,24
MT036,SF028,26,30,61,60,54,29,29,27,54,78
MT021,SF028,93,44,228,243,73,107,272,155,80,192
MT023,SF028,65,72,118,169,113,227,106,64,130,221
MT002,SF028,12,10,9,12,24,19,19,7,12,19
MT003,SF028,18,6,4,9,20,21,10,9,12,16
MT006,SF028,9,14,18,17,14,8,12,21,20,7
MT012,SF028,17,15,19,20,7,19,19,19,26,10
MT015,SF028,7,5,5,14,5,8,4,8,15,12
MT022,SF028,10,20,14,23,12,7,15,9,6,12
MT024,SF028,20,13,16,16,22,9,8,17,26,15
MT027,SF028,8,5,16,15,21,12,14,12,18,18
MT034,SF028,12,23,14,11,16,12,5,21,20,9
MT001,SF029,138,48,44,109,130,77,41,73,82,91
MT004,SF029,59,80,41,76,103,144,69,62,31,38
MT005,SF029,115,91,30,73,40,44,44,64,70,84
MT007,SF029,103,63,43,128,101,106,43,57,103,85
MT008,SF029,103,123,25,61,113,83,33,71,61,118
MT009,SF029,139,159,99,97,77,155,67,79,65,57
MT010,SF029,36,87,36,45,50,82,22,88,24,90
MT011,SF029,83,97,107,55,82,43,69,89,27,101
MT013,SF029,57,70,32,70,169,107,39,98,105,76
MT014,SF029,64,77,96,157,142,124,83,154,55,160
MT016,SF029,77,90,63,71,93,59,134,131,19,108
MT017,SF029,84,146,57,98,46,39,31,114,74,71
MT018,SF029,93,82,112,82,60,42,74,94,34,57
MT019,SF029,63,88,134,116,95,47,125,44,112,130
MT020,SF029,89,98,114,124,34,160,146,90,114,74
MT025,SF029,60,66,115,122,50,49,36,130,60,48
MT026,SF029,69,84,25,147,123,74,166,69,105,29
MT028,SF029,78,21,98,50,88,25,95,88,88,127
MT029,SF029,164,51,83,120,138,122,113,123,74,51
MT030,SF029,103,100,118,74,99,31,96,103,74,143
MT031,SF029,76,82,34,138,111,40,162,97,88,103
MT032,SF029,145,24,51,106,63,110,21,28,38,66
MT033,SF029,32,117,132,67,50,91,63,98,115,68
MT035,SF029,42,30,56,161,40,50,105,77,48,24
MT036,SF029,28,107,57,72,126,133,125,66,78,44
MT021,SF029,278,262,252,341,144,324,205,190,73,229
MT023,SF029,217,191,78,94,442,276,196,292,89,258
MT002,SF029,36,62,66,84,27,79,78,92,50,79
MT003,SF029,96,116,33,20,60,55,87,74,90,88
MT006,SF029,62,18,33,37,124,67,36,38,118,82
MT012,SF029,51,71,74,66,24,47,63,62,32,103
MT015,SF029,97,56,65,26,27,84,29,50,103,72
MT022,SF029,55,103,33,26,48,38,37,58,47,25
MT024,SF029,59,64,95,44,104,20,65,50,64,38
MT027,SF029,76,87,60,122,49,29,41,82,49,90
MT034,SF029,24,124,83,87,86,23,67,53,95,34
MT001,SF030,18,16,40,39,10,23,18,34,31,44
MT004,SF030,50,34,39,58,57,55,25,32,30,30
MT005,SF030,28,44,35,50,43,43,18,24,57,30
MT007,SF030,61,27,55,43,22,37,53,33,62,58
MT008,SF030,27,36,15,13,16,16,45,56,68,47
MT009,SF030,23,76,14,19,51,10,51,47,23,30
MT010,SF030,18,15,60,44,19,50,53,52,65,14
MT011,SF030,35,17,30,26,35,19,50,21,27,32
MT013,SF030,62,58,9,56,50,54,32,13,30,42
MT014,SF030,66,19,60,25,46,15,24,62,32,40
MT016,SF030,53,33,29,31,39,24,18,57,26,66
MT017,SF030,42,16,25,52,21,27,57,56,61,56
MT018,SF030,42,39,53,48,24,48,41,15,12,13
MT019,SF030,13,24,13,54,53,29,18,33,20,38
MT020,SF030,43,37,44,44,19,32,59,64,34,28
MT025,SF030,50,64,44,60,22,38,59,15,18,31
MT026,SF030,38,30,19,10,17,30,14,29,44,36
MT028,SF030,40,50,20,18,66,41,32,29,49,51
MT029,SF030,37,20,44,57,10,27,34,46,16,14
MT030,SF030,16,14,31,33,23,51,42,22,33,27
MT031,SF030,25,23,43,23,64,59,60,52,54,32
MT032,SF030,42,36,56,32,16,22,60,42,20,51
MT033,SF030,14,35,11,10,39,23,23,21,22,40
MT035,SF030,40,11,31,52,19,71,41,39,47,58
MT036,SF030,58,9,25,37,30,36,43,13,42,29
MT021,SF030,166,38,121,233,78,58,97,36,269,221
MT023,SF030,55,135,37,48,161,218,274,215,96,194
MT002,SF030,17,14,21,7,8,5,5,22,4,4
MT003,SF030,26,18,16,11,6,8,15,4,19,17
MT006,SF030,16,14,10,14,6,6,15,16,16,8
MT012,SF030,11,8,22,8,9,6,10,13,16,8
MT015,SF030,12,23,12,27,17,10,9,20,15,13
MT022,SF030,3,5,20,18,19,7,5,9,14,13
MT024,SF030,30,24,30,5,17,7,8,16,26,21
MT027,SF030,9,10,7,18,9,18,20,11,5,20
MT034,SF030,21,10,21,17,6,27,10,9,10,4
MT001,SF031,39,114,110,94,114,46,76,57,30,92
MT004,SF031,86,89,27,57,26,50,114,120,130,33
MT005,SF031,80,120,112,138,97,98,128,81,84,99
MT007,SF031,32,49,35,80,95,124,65,26,113,147
MT008,SF031,90,50,110,65,88,43,85,133,29,86
MT009,SF031,57,84,60,75,74,41,97,73,143,81
MT010,SF031,52,70,94,50,28,58,94,72,96,71
MT011,SF031,113,106,39,111,39,50,42,111,82,76
MT013,SF031,84,140,52,40,47,92,30,91,42,96
MT014,SF031,37,79,69,48,39,125,104,73,38,28
MT016,SF031,33,153,82,91,107,45,34,55,104,48
MT017,SF031,56,55,130,98,72,65,148,100,34,29
MT018,SF031,88,90,84,111,109,51,28,137,103,104
MT019,SF031,71,83,49,69,45,58,48,95,85,128
MT020,SF031,78,36,34,78,106,59,41,116,62,97
MT025,SF031,154,67,107,114,55,38,56,27,53,41
MT026,SF031,87,64,44,101,92,91,74,53,116,100
MT028,SF031,34,123,79,137,109,90,79,122,84,28
MT029,SF031,105,132,87,40,104,71,106,73,145,38
MT030,SF031,137,30,29,34,29,126,69,39,30,21
MT031,SF031,36,97,36,64,57,72,30,64,95,85
MT032,SF031,101,41,108,88,88,95,93,101,53,127
MT033,SF031,24,91,68,146,113,91,92,112,65,76
MT035,SF031,73,124,87,61,72,21,63,100,49,93
MT036,SF031,95,94,95,105,32,83,98,55,89,124
MT021,SF031,583,504,411,348,448,82,152,116,163,435
MT023,SF031,369,334,277,177,336,469,360,252,107,372
MT002,SF031,50,54,60,74,84,58,44,48,29,71
MT003,SF031,70,28,52,89,80,58,36,64,17,40
MT006,SF031,84,86,70,48,59,23,28,51,50,26
MT012,SF031,28,54,68,57,88,38,29,62,76,76
MT015,SF031,31,19,48,23,67,72,21,32,21,28
MT022,SF031,54,56,63,44,81,51,39,58,50,95
MT024,SF031,44,23,40,20,15,48,64,56,93,59
MT027,SF031,64,19,61,16,37,92,62,66,18,40
MT034,SF031,55,56,80,72,87,51,37,48,98,36
MT001,SF032,67,127,60,74,48,72,70,59,106,47
MT004,SF032,111,22,60,58,77,41,45,42,60,101
MT005,SF032,48,139,30,93,134,96,46,106,97,35
MT007,SF032,56,64,30,55,98,100,37,56,30,128
MT008,SF032,86,27,104,56,63,123,45,114,28,36
MT009,SF032,99,53,30,90,43,33,52,104,109,90
MT010,SF032,30,44,80,26,48,53,115,39,44,72
MT011,SF032,84,22,59,86,23,23,41,48,51,50
MT013,SF032,34,22,66,72,134,66,41,73,59,100
MT014,SF032,71,83,57,68,122,59,73,94,84,45
MT016,SF032,53,65,50,18,47,39,29,98,85,126
MT017,SF032,69,35,93,120,34,30,98,39,92,24
MT018,SF032,31,62,79,31,101,36,66,66,58,51
