MID,DCID,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10
MT031,SF018,38,40,34,26,43,40,33,27,42,41
MT032,SF018,27,41,38,29,33,38,41,33,36,36
MT033,SF018,45,44,43,43,38,31,34,40,38,28
MT035,SF018,28,44,33,40,41,39,30,42,29,29
MT036,SF018,35,29,34,40,45,33,34,34,27,38
MT021,SF018,126,140,121,154,151,95,117,95,90,113
MT023,SF018,99,114,88,132,114,94,137,88,132,151
MT002,SF018,20,21,26,16,26,18,23,21,19,23
MT003,SF018,19,20,24,20,17,26,20,17,24,28
MT006,SF018,18,25,24,25,20,20,17,25,23,18
MT012,SF018,28,27,28,28,25,19,17,27,27,28
MT015,SF018,28,19,25,25,17,24,16,22,19,18
MT022,SF018,17,17,27,24,28,18,22,23,21,18
MT024,SF018,16,23,27,22,17,26,26,22,21,27
MT027,SF018,27,28,16,23,18,27,28,22,19,21
MT034,SF018,22,20,17,28,20,18,18,21,21,16
MT001,SF019,70,71,78,82,75,68,77,61,76,64
MT004,SF019,61,68,54,76,66,54,60,74,61,52
MT005,SF019,50,67,49,55,60,66,66,59,68,80
MT007,SF019,66,80,52,78,78,66,66,83,49,81
MT008,SF019,69,77,65,66,79,58,80,65,82,77
MT009,SF019,51,65,71,49,63,79,58,82,57,78
MT010,SF019,72,63,80,48,54,47,59,70,60,57
MT011,SF019,55,75,66,69,67,81,48,51,48,83
MT013,SF019,82,61,63,74,64,76,81,66,71,71
MT014,SF019,76,71,63,56,53,55,58,58,50,54
MT016,SF019,61,58,76,56,50,79,76,48,71,76
MT017,SF019,70,79,74,66,68,79,64,82,48,71
MT018,SF019,67,50,71,49,78,58,74,79,55,66
MT019,SF019,55,47,61,68,72,69,66,50,84,67
MT020,SF019,75,70,76,58,60,74,47,55,52,67
MT025,SF019,75,82,62,56,55,60,69,50,74,68
MT026,SF019,50,59,82,63,81,61,69,63,74,59
MT028,SF019,55,82,66,72,64,58,63,57,70,55
MT029,SF019,48,69,55,51,53,53,66,57,80,58
MT030,SF019,77,69,71,60,59,75,83,82,78,65
MT031,SF019,75,63,49,77,81,52,79,51,56,51
MT032,SF019,78,49,60,54,66,69,69,63,71,64
MT033,SF019,50,47,70,76,73,71,59,79,68,64
MT035,SF019,79,47,50,74,60,67,81,56,71,67
MT036,SF019,74,82,63,52,70,58,47,74,72,57
MT021,SF019,145,145,137,201,191,167,135,211,147,159
MT023,SF019,195,223,153,147,183,203,145,143,181,185
MT002,SF019,38,26,27,32,31,37,35,26,25,30
MT003,SF019,30,32,27,37,34,39,36,41,27,43
MT006,SF019,41,29,34,36,28,25,30,37,35,32
MT012,SF019,36,25,38,31,36,25,27,42,33,25
MT015,SF019,28,26,33,30,36,43,28,27,33,26
MT022,SF019,35,33,43,34,32,40,43,32,36,33
MT024,SF019,43,40,36,40,43,31,27,38,32,36
MT027,SF019,31,43,28,28,35,37,42,33,34,35
MT034,SF019,40,25,29,41,41,27,25,40,30,33
MT001,SF020,31,38,26,39,29,41,45,34,37,36
MT004,SF020,30,34,40,27,29,34,43,32,39,42
MT005,SF020,41,44,33,27,44,27,41,36,29,42
MT007,SF020,42,36,33,45,36,31,36,26,29,30
MT008,SF020,43,44,44,29,42,33,46,26,34,44
MT009,SF020,37,31,40,30,35,44,33,36,26,45
MT010,SF020,36,31,33,29,31,42,27,44,43,32
MT011,SF020,44,30,30,30,44,39,33,30,44,43
MT013,SF020,44,46,45,41,32,28,43,27,27,38
MT014,SF020,42,35,40,34,34,29,42,32,42,32
MT016,SF020,42,40,38,42,31,38,37,35,44,28
MT017,SF020,42,30,39,32,36,35,43,26,36,27
MT018,SF020,32,41,38,35,44,32,30,37,31,42
MT019,SF020,32,33,26,36,34,39,44,26,40,28
MT020,SF020,28,32,37,42,38,43,45,43,34,34
MT025,SF020,33,27,32,33,46,43,37,33,36,31
MT026,SF020,36,40,39,32,44,36,26,30,30,33
MT028,SF020,41,43,27,26,28,33,35,42,34,38
MT029,SF020,40,42,33,27,44,30,36,44,38,26
MT030,SF020,34,46,36,43,29,28,31,32,28,40
MT031,SF020,40,44,40,42,29,36,42,44,40,42
MT032,SF020,27,30,38,38,38,30,38,44,42,43
MT033,SF020,40,30,32,39,38,34,27,34,32,34
MT035,SF020,38,42,46,30,45,39,26,40,40,28
MT036,SF020,43,44,42,28,35,37,40,40,40,46
MT021,SF020,130,97,138,92,114,110,128,90,90,147
MT023,SF020,133,126,112,95,147,104,135,141,85,119
MT002,SF020,19,27,18,24,24,20,28,28,30,25
MT003,SF020,27,28,22,26,24,24,22,25,29,26
MT006,SF020,27,23,25,25,24,30,19,18,22,22
MT012,SF020,23,21,19,20,24,28,24,22,29,26
MT015,SF020,30,18,28,18,29,30,28,20,30,19
MT022,SF020,29,28,30,17,25,28,19,21,28,18
MT024,SF020,30,23,30,22,29,23,30,29,30,24
MT027,SF020,21,18,23,26,17,26,21,24,29,28
MT034,SF020,21,26,21,30,20,29,18,28,26,28
MT001,SF021,59,76,53,63,61,91,85,55,79,71
MT004,SF021,85,89,71,86,59,81,88,62,90,57
MT005,SF021,71,67,66,88,57,93,66,85,60,78
MT007,SF021,57,69,68,85,93,66,67,62,92,77
MT008,SF021,76,76,91,78,55,73,82,64,93,79
MT009,SF021,89,89,94,91,89,62,89,68,63,54
MT010,SF021,74,83,89,86,57,85,57,55,85,53
MT011,SF021,90,55,74,85,66,53,53,90,69,84
MT013,SF021,83,63,92,86,78,94,62,66,65,75
MT014,SF021,79,61,71,92,70,87,56,84,53,72
MT016,SF021,64,94,89,62,87,63,88,82,87,58
MT017,SF021,70,80,74,85,92,76,81,81,65,80
MT018,SF021,62,76,74,63,85,90,54,65,59,89
MT019,SF021,56,80,74,69,83,92,62,73,64,72
MT020,SF021,68,59,81,57,62,77,58,58,94,92
MT025,SF021,59,94,94,56,70,78,64,89,74,57
MT026,SF021,94,60,53,67,81,93,56,61,66,75
MT028,SF021,69,71,70,80,86,75,86,85,56,69
MT029,SF021,76,75,59,76,64,87,94,89,58,57
MT030,SF021,73,93,55,94,94,85,69,62,94,69
MT031,SF021,86,85,84,94,83,55,54,65,60,82
MT032,SF021,80,84,53,91,65,74,67,62,80,66
MT033,SF021,66,90,57,87,81,56,87,58,54,83
MT035,SF021,86,57,71,77,66,61,85,70,70,78
MT036,SF021,63,81,86,88,85,94,80,86,77,54
MT021,SF021,236,207,165,173,211,190,245,180,211,226
MT023,SF021,231,270,279,165,180,197,170,267,233,270
MT002,SF021,59,55,63,64,69,74,59,66,50,62
MT003,SF021,56,59,72,70,53,51,69,57,61,69
MT006,SF021,72,49,67,63,70,68,50,64,69,67
MT012,SF021,51,73,66,49,59,59,63,59,72,63
MT015,SF021,47,57,54,56,64,63,57,48,48,53
MT022,SF021,47,65,56,59,46,48,59,75,52,61
MT024,SF021,57,57,48,67,67,53,73,45,73,48
MT027,SF021,57,44,59,69,67,54,58,50,74,73
MT034,SF021,48,46,68,46,43,61,42,66,58,42
MT001,SF022,47,55,49,53,47,50,43,31,36,34
MT004,SF022,35,46,34,40,48,34,35,44,49,47
MT005,SF022,39,48,45,51,32,42,34,48,52,41
MT007,SF022,38,35,44,37,53,52,41,32,46,42
MT008,SF022,37,39,48,45,49,45,35,55,40,46
MT009,SF022,31,51,49,47,48,31,32,48,45,34
MT010,SF022,55,45,40,41,43,52,40,44,44,48
MT011,SF022,42,45,39,44,53,34,34,36,45,45
MT013,SF022,52,32,31,55,36,45,32,48,38,51
MT014,SF022,36,50,47,45,44,43,47,54,38,34
MT016,SF022,31,32,39,34,54,49,51,47,55,45
MT017,SF022,51,43,41,50,53,35,49,32,37,33
MT018,SF022,38,44,55,55,54,54,40,52,49,34
MT019,SF022,35,48,33,38,45,43,54,47,55,50
MT020,SF022,48,47,41,38,34,40,38,54,34,38
MT025,SF022,48,38,55,47,38,53,42,45,51,42
MT026,SF022,34,40,52,33,38,34,48,38,43,39
MT028,SF022,46,39,35,54,42,54,39,37,34,41
MT029,SF022,50,51,45,55,43,55,47,44,41,34
MT030,SF022,34,37,41,40,49,47,42,39,47,46
MT031,SF022,55,32,36,42,45,55,39,48,53,45
MT032,SF022,32,48,44,49,45,31,53,38,49,46
MT033,SF022,54,44,47,51,43,53,45,40,43,50
MT035,SF022,34,41,47,37,39,44,43,39,34,37
MT036,SF022,31,54,45,36,55,36,33,54,37,36
MT021,SF022,111,156,131,128,145,130,165,119,116,102
MT023,SF022,114,130,116,148,164,104,145,108,127,119
MT002,SF022,23,25,19,22,22,25,17,21,24,23
MT003,SF022,22,25,22,17,20,23,19,23,25,15
MT006,SF022,18,21,19,25,25,22,22,25,22,19
MT012,SF022,23,17,23,19,24,22,16,16,15,16
MT015,SF022,24,22,20,16,20,17,17,18,18,22
MT022,SF022,15,17,22,24,16,17,20,22,24,24
MT024,SF022,18,18,21,18,24,23,15,21,22,20
MT027,SF022,20,18,23,21,25,23,21,18,17,20
MT034,SF022,21,20,23,25,19,25,24,15,16,24
MT001,SF023,105,68,85,107,85,70,77,72,105,85
MT004,SF023,111,75,88,87,111,114,79,90,65,76
MT005,SF023,89,74,95,103,86,65,67,100,107,83
MT007,SF023,97,72,113,110,97,78,85,110,113,87
MT008,SF023,100,72,65,86,73,66,67,90,105,88
MT009,SF023,69,105,87,112,107,67,71,82,70,75
MT010,SF023,109,86,102,106,98,105,113,111,70,76
MT011,SF023,76,113,82,101,103,88,92,99,71,93
MT013,SF023,77,69,95,92,85,111,88,104,69,68
MT014,SF023,86,82,98,99,80,109,105,87,83,76
MT016,SF023,76,110,109,75,112,94,103,91,103,71
MT017,SF023,112,89,87,75,105,104,86,107,84,109
MT018,SF023,68,94,100,71,88,95,115,96,101,67
MT019,SF023,104,91,90,104,88,97,101,86,107,69
MT020,SF023,96,79,100,70,71,82,75,90,76,82
MT025,SF023,73,65,65,82,91,90,79,91,98,94
MT026,SF023,83,103,105,108,103,71,115,115,114,108
MT028,SF023,106,81,75,78,66,65,97,96,109,81
MT029,SF023,104,90,105,75,77,83,112,93,87,94
MT030,SF023,80,98,74,85,75,83,80,113,90,74
MT031,SF023,113,74,80,92,87,65,91,103,107,97
MT032,SF023,72,80,79,79,98,79,87,80,107,114
MT033,SF023,69,105,96,110,115,69,81,89,65,72
MT035,SF023,111,67,107,96,84,88,69,85,72,91
MT036,SF023,78,87,97,90,86,70,91,75,74,74
MT021,SF023,212,238,270,203,200,282,285,329,215,265
MT023,SF023,259,253,306,229,312,306,203,232,282,253
MT002,SF023,46,47,45,63,59,67,50,56,61,59
MT003,SF023,68,66,67,42,59,63,57,49,62,66
MT006,SF023,42,50,66,64,49,61,53,61,62,48
MT012,SF023,66,46,51,48,49,55,66,58,58,64
MT015,SF023,68,53,58,54,61,46,63,64,53,56
MT022,SF023,61,46,39,58,42,49,52,39,48,40
MT024,SF023,53,47,59,63,68,55,40,49,43,61
MT027,SF023,40,39,56,53,56,55,44,47,41,67
MT034,SF023,46,53,47,55,58,46,49,46,65,55
MT001,SF024,37,41,40,38,27,37,34,31,37,31
MT004,SF024,30,30,33,37,37,36,28,30,40,31
MT005,SF024,33,34,41,43,27,39,32,39,39,40
MT007,SF024,41,40,32,30,27,40,34,24,24,40
MT008,SF024,40,32,30,36,37,39,34,32,25,25
MT009,SF024,37,28,32,35,43,37,26,33,38,29
MT010,SF024,31,39,40,34,36,30,25,40,34,39
MT011,SF024,36,36,31,39,27,31,36,31,43,24
MT013,SF024,39,28,32,25,41,30,39,29,27,30
MT014,SF024,42,30,43,33,26,35,39,42,36,39
MT016,SF024,40,35,31,26,33,26,30,41,30,30
MT017,SF024,36,34,26,24,37,28,39,34,33,33
MT018,SF024,32,34,35,38,25,24,42,29,33,40
MT019,SF024,29,30,26,29,37,30,30,32,42,27
MT020,SF024,35,28,31,39,31,24,36,27,27,36
MT025,SF024,40,30,38,35,25,37,30,37,37,35
MT026,SF024,38,25,37,39,42,38,28,35,33,36
MT028,SF024,41,33,42,29,41,37,24,42,29,29
MT029,SF024,29,33,26,25,29,40,32,30,41,28
MT030,SF024,33,39,29,36,25,31,40,37,30,29
MT031,SF024,38,28,27,30,43,34,26,42,30,41
MT032,SF024,38,31,31,35,42,40,33,32,30,32
MT033,SF024,37,25,29,30,35,29,36,42,36,35
MT035,SF024,40,38,30,32,33,38,27,31,29,28
MT036,SF024,27,35,32,27,42,43,37,39,37,35
MT021,SF024,138,98,138,145,89,121,149,134,153,142
MT023,SF024,145,113,130,94,129,136,98,101,121,148
MT002,SF024,33,34,26,35,23,33,33,38,33,27
MT003,SF024,34,26,37,35,30,37,36,29,37,26
MT006,SF024,37,28,33,34,37,32,31,24,32,37
MT012,SF024,25,27,32,30,30,31,23,40,34,33
MT015,SF024,31,38,30,37,34,30,31,27,34,25
MT022,SF024,24,38,29,25,29,25,32,35,33,32
MT024,SF024,27,33,27,38,26,28,30,26,35,32
MT027,SF024,26,27,34,26,25,31,38,27,30,23
MT034,SF024,34,34,29,28,25,24,39,35,38,35
MT001,SF025,54,73,59,61,52,69,79,57,72,70
MT004,SF025,82,83,78,83,50,82,78,83,69,53
MT005,SF025,87,63,83,84,69,66,78,54,71,77
MT007,SF025,76,81,85,75,66,76,65,81,70,80
MT008,SF025,75,63,84,51,75,54,52,70,52,66
MT009,SF025,63,49,63,60,78,55,72,81,73,50
MT010,SF025,71,75,56,73,68,78,81,76,59,52
MT011,SF025,70,55,83,75,69,75,84,68,75,75
MT013,SF025,80,71,83,78,76,60,78,84,66,74
MT014,SF025,82,66,67,69,63,86,81,81,57,60
MT016,SF025,65,83,56,75,69,52,66,53,87,63
MT017,SF025,59,58,71,84,51,49,72,78,69,56
MT018,SF025,68,49,60,62,82,75,68,50,84,64
MT019,SF025,71,78,73,77,68,69,85,61,79,52
MT020,SF025,84,87,79,87,49,80,53,77,57,66
MT025,SF025,68,72,66,63,78,75,84,60,67,73
MT026,SF025,63,49,81,77,53,66,66,78,71,75
MT028,SF025,77,81,68,81,54,55,64,86,63,87
MT029,SF025,81,87,49,86,65,69,66,58,54,75
MT030,SF025,67,72,81,54,52,68,80,86,80,76
MT031,SF025,61,51,69,57,51,75,55,60,60,75
MT032,SF025,78,69,84,85,64,65,71,59,66,75
MT033,SF025,83,61,52,75,79,58,86,61,77,81
MT035,SF025,58,69,50,75,78,60,74,69,71,81
MT036,SF025,80,71,55,84,54,74,78,67,66,51
MT021,SF025,219,191,149,169,145,147,164,223,191,173
MT023,SF025,173,221,171,215,182,162,182,201,239,180
MT002,SF025,40,28,35,43,26,29,37,25,27,42
MT003,SF025,39,29,39,39,40,25,34,26,33,37
MT006,SF025,26,43,37,32,26,29,27,29,32,33
MT012,SF025,28,38,35,43,32,30,28,39,42,31
MT015,SF025,35,37,41,38,40,28,43,43,27,40
MT022,SF025,32,27,38,27,33,38,43,34,27,25
MT024,SF025,41,40,38,29,27,26,37,38,40,27
MT027,SF025,31,31,41,34,29,36,34,39,27,36
MT034,SF025,35,40,42,29,39,29,40,38,41,33
MT001,SF026,31,32,48,50,37,51,40,49,38,34
MT004,SF026,41,34,44,33,50,39,46,47,49,32
MT005,SF026,38,49,36,51,50,42,38,41,44,46
MT007,SF026,47,40,38,47,52,35,32,52,49,38
MT008,SF026,30,34,47,40,43,38,47,33,40,47
MT009,SF026,47,52,32,33,46,44,35,49,42,46
MT010,SF026,35,47,43,40,29,46,47,42,47,29
MT011,SF026,38,49,38,33,36,44,46,51,33,50
MT013,SF026,47,29,29,33,40,42,44,31,32,52
MT014,SF026,33,34,36,36,51,38,41,48,40,34
MT016,SF026,48,31,51,36,42,46,50,42,38,47
MT017,SF026,51,35,50,46,37,33,37,35,31,33
MT018,SF026,46,39,47,33,35,51,43,49,47,43
MT019,SF026,44,36,33,43,32,30,50,37,38,46
MT020,SF026,45,34,47,44,41,43,47,32,32,47
MT025,SF026,30,36,33,32,31,42,44,51,34,50
MT026,SF026,36,45,45,34,47,35,38,38,40,37
MT028,SF026,39,32,47,29,30,51,38,35,51,31
MT029,SF026,42,43,41,38,52,35,31,40,33,33
MT030,SF026,31,43,44,37,44,36,34,47,42,45
MT031,SF026,43,48,37,40,41,47,43,47,47,40
MT032,SF026,45,44,46,33,42,47,43,51,51,42
MT033,SF026,50,33,32,49,51,51,31,35,35,52
MT035,SF026,33,33,35,31,44,42,35,48,42,35
MT036,SF026,51,52,37,31,42,43,49,30,30,50
MT021,SF026,120,201,157,119,115,134,164,129,174,187
MT023,SF026,115,174,133,168,173,180,148,147,199,199
MT002,SF026,14,11,17,11,11,18,14,10,13,17
MT003,SF026,11,16,15,15,15,16,18,12,12,12
MT006,SF026,10,17,16,14,11,13,14,12,17,16
MT012,SF026,11,12,13,11,11,15,16,14,12,16
MT015,SF026,18,17,11,12,14,12,18,15,14,13
MT022,SF026,10,18,13,18,18,16,16,15,14,10
MT024,SF026,13,18,18,14,12,16,13,17,17,11
MT027,SF026,17,12,17,18,13,15,14,15,13,16
MT034,SF026,12,15,18,15,16,18,11,14,16,16
MT001,SF027,109,104,110,74,65,88,86,78,78,81
MT004,SF027,110,67,64,100,65,72,66,99,97,67
MT005,SF027,89,88,87,63,66,79,107,75,68,99
MT007,SF027,81,65,110,71,70,103,98,72,85,88
MT008,SF027,90,88,77,100,64,91,62,106,91,106
MT009,SF027,67,106,102,106,106,72,88,69,74,89
MT010,SF027,104,101,78,82,78,91,103,80,63,81
MT011,SF027,75,95,79,65,76,67,82,96,83,76
MT013,SF027,99,83,100,86,77,71,76,64,99,102
MT014,SF027,66,105,68,66,107,81,78,84,107,95
MT016,SF027,108,105,78,109,76,100,100,104,105,80
MT017,SF027,88,67,78,108,74,78,69,95,71,109
MT018,SF027,73,70,81,90,109,76,100,98,89,87
MT019,SF027,99,68,96,71,66,76,103,83,93,110
MT020,SF027,75,95,96,83,104,100,68,69,84,93
MT025,SF027,98,72,100,87,87,90,73,76,100,86
MT026,SF027,82,81,66,63,96,97,101,74,94,94
MT028,SF027,63,103,103,96,100,71,102,95,80,62
MT029,SF027,65,97,85,65,67,81,78,108,87,97
MT030,SF027,93,109,70,102,66,91,73,85,93,99
MT031,SF027,92,93,88,64,76,78,75,92,91,64
MT032,SF027,100,90,94,100,72,78,101,68,97,108
MT033,SF027,107,97,64,77,82,83,87,81,78,64
MT035,SF027,90,86,78,73,109,93,68,81,78,63
MT036,SF027,70,97,64,63,106,96,95,72,70,74
MT021,SF027,271,264,251,210,233,279,225,223,284,195
MT023,SF027,264,218,294,287,243,177,251,243,177,246
MT002,SF027,70,56,60,61,61,56,42,68,49,56
MT003,SF027,57,48,71,45,65,67,51,46,56,50
MT006,SF027,41,69,56,63,51,65,43,53,54,43
MT012,SF027,57,59,61,56,59,63,55,57,57,70
MT015,SF027,61,56,46,43,64,57,67,61,71,62
MT022,SF027,63,61,48,68,50,49,45,62,71,61
MT024,SF027,61,45,69,44,52,64,68,43,69,66
MT027,SF027,70,57,44,70,65,66,49,62,49,63
MT034,SF027,43,41,44,57,44,61,59,49,40,61
MT001,SF028,35,49,46,43,35,37,42,32,33,41
MT004,SF028,34,31,30,33,33,39,37,49,48,42
MT005,SF028,49,48,32,38,30,39,41,30,30,49
MT007,SF028,45,34,48,33,37,36,33,43,31,36
MT008,SF028,38,40,40,35,41,39,33,42,35,49
MT009,SF028,49,38,49,47,36,43,32,35,38,43
MT010,SF028,39,48,38,30,41,51,32,38,41,37
MT011,SF028,48,48,44,37,33,48,30,49,37,48
MT013,SF028,30,31,31,41,36,30,35,30,49,48
MT014,SF028,32,33,48,49,48,36,50,40,35,46
MT016,SF028,44,47,50,40,40,51,34,30,29,50
MT017,SF028,45,43,46,30,47,32,48,36,50,45
MT018,SF028,38,42,47,47,29,47,40,51,30,46
MT019,SF028,29,45,31,38,34,32,49,30,37,31
MT020,SF028,50,30,49,49,49,34,35,45,31,50
MT025,SF028,48,41,29,37,45,41,48,48,45,30
MT026,SF028,34,38,38,35,30,34,40,33,31,33
MT028,SF028,30,45,30,38,35,48,44,45,45,38
MT029,SF028,35,33,50,29,46,41,45,45,41,37
MT030,SF028,38,48,38,37,29,38,48,34,42,50
MT031,SF028,41,34,38,29,49,29,31,38,32,32
MT032,SF028,43,40,36,42,40,39,45,46,32,31
MT033,SF028,42,49,30,44,35,35,38,32,48,41
MT035,SF028,42,29,51,29,32,43,49,42,44,37
MT036,SF028,37,46,48,41,46,34,38,46,41,48
MT021,SF028,139,127,173,147,136,175,164,100,134,122
MT023,SF028,110,131,162,124,105,141,141,125,161,170
MT002,SF028,14,13,12,16,15,12,16,12,13,17
MT003,SF028,16,13,13,13,16,14,15,11,12,11
MT006,SF028,15,14,12,15,10,14,10,15,15,10
MT012,SF028,15,12,17,15,14,14,16,15,17,12
MT015,SF028,13,12,15,14,13,13,12,17,10,14
MT022,SF028,14,16,12,17,12,10,16,11,17,12
MT024,SF028,14,11,11,10,17,10,13,10,16,12
MT027,SF028,10,15,15,16,16,10,14,14,11,11
MT034,SF028,12,14,10,16,17,14,12,15,14,12
MT001,SF029,100,61,94,74,83,71,89,90,65,66
MT004,SF029,102,84,60,76,93,96,82,60,65,58
MT005,SF029,92,59,66,59,91,77,74,72,84,64
MT007,SF029,63,91,88,76,78,88,88,68,79,70
MT008,SF029,89,89,68,88,84,81,93,93,80,70
MT009,SF029,87,96,72,69,83,95,82,93,67,69
MT010,SF029,81,71,58,100,73,74,72,79,60,61
MT011,SF029,86,73,68,63,83,88,70,83,72,92
MT013,SF029,66,60,80,60,103,65,58,60,68,84
MT014,SF029,74,60,68,102,102,89,65,94,88,100
MT016,SF029,65,91,66,84,73,90,83,103,60,93
MT017,SF029,101,102,80,58,75,95,75,92,99,101
MT018,SF029,99,99,81,72,60,82,79,77,73,62
MT019,SF029,66,81,80,95,70,91,98,58,66,80
MT020,SF029,101,85,76,87,102,95,86,58,93,96
MT025,SF029,79,69,74,73,73,77,82,85,68,75
MT026,SF029,87,87,67,94,97,90,102,82,62,90
MT028,SF029,86,68,72,64,58,62,81,83,79,86
MT029,SF029,103,78,64,75,84,72,99,88,63,66
MT030,SF029,91,85,73,80,64,97,75,76,75,93
MT031,SF029,58,85,58,86,88,94,95,84,61,93
MT032,SF029,98,76,78,89,59,96,59,70,92,69
MT033,SF029,79,70,91,80,68,60,66,64,73,79
MT035,SF029,83,87,102,100,87,71,95,93,93,66
MT036,SF029,66,84,59,89,91,94,102,98,72,85
MT021,SF029,228,206,257,220,212,284,289,297,222,241
MT023,SF029,255,230,252,284,263,193,297,239,279,300
MT002,SF029,74,51,58,70,60,61,57,70,48,66
MT003,SF029,59,75,54,48,48,44,54,70,70,66
MT006,SF029,60,52,48,67,74,52,46,56,71,68
MT012,SF029,52,71,55,62,74,51,62,74,51,68
MT015,SF029,72,49,66,73,74,74,50,75,75,75
MT022,SF029,65,70,48,48,57,72,61,62,68,52
MT024,SF029,66,73,60,75,62,55,74,52,52,69
MT027,SF029,54,56,52,75,45,52,45,64,55,68
MT034,SF029,76,74,65,69,64,54,61,67,58,72
MT001,SF030,32,40,28,29,28,45,44,28,33,29
MT004,SF030,36,39,30,37,44,36,33,29,34,40
MT005,SF030,38,43,44,36,28,36,42,28,41,42
MT007,SF030,36,31,42,26,28,26,35,44,40,35
MT008,SF030,27,38,28,29,29,30,30,35,42,28
MT009,SF030,31,45,34,33,44,28,42,43,37,36
MT010,SF030,42,38,41,31,30,41,35,43,39,38
MT011,SF030,34,29,37,40,39,34,40,32,36,27
MT013,SF030,44,38,26,37,38,33,42,44,40,43
MT014,SF030,40,31,43,26,35,42,27,37,38,30
MT016,SF030,44,31,34,33,27,34,36,34,39,42
MT017,SF030,28,29,31,36,33,30,39,33,38,41
MT018,SF030,34,36,37,38,41,43,26,42,34,33
MT019,SF030,28,43,31,42,36,25,34,44,44,28
MT020,SF030,32,35,45,44,36,40,36,44,32,26
MT025,SF030,30,44,40,37,30,28,43,36,36,45
MT026,SF030,31,44,32,32,28,44,33,32,31,41
MT028,SF030,34,40,35,29,41,26,43,34,37,33
MT029,SF030,32,31,29,36,31,43,27,28,28,32
MT030,SF030,26,32,25,33,37,38,31,41,41,45
MT031,SF030,25,27,41,38,41,38,41,40,37,37
MT032,SF030,28,34,41,29,27,33,42,31,33,41
MT033,SF030,27,37,31,32,27,45,38,28,36,34
MT035,SF030,38,29,45,43,29,43,28,40,41,38
MT036,SF030,41,28,35,43,44,28,27,39,31,26
MT021,SF030,161,105,113,153,141,111,124,121,168,139
MT023,SF030,156,125,122,138,119,165,165,147,116,116
MT002,SF030,15,15,17,14,18,12,10,18,14,13
MT003,SF030,17,14,15,17,15,13,11,14,18,12
MT006,SF030,13,16,13,13,13,11,11,13,10,16
MT012,SF030,16,18,15,16,16,11,17,12,10,17
MT015,SF030,13,14,12,16,13,17,15,18,14,12
MT022,SF030,11,11,13,11,13,18,13,16,11,11
MT024,SF030,19,18,18,12,14,11,16,15,17,13
MT027,SF030,10,17,18,18,11,12,18,14,14,19
MT034,SF030,18,15,14,17,12,18,11,16,11,11
MT001,SF031,73,86,73,63,85,66,70,76,93,60
MT004,SF031,65,69,86,54,74,76,96,89,79,82
MT005,SF031,73,73,96,84,64,93,85,79,54,88
MT007,SF031,75,69,74,75,59,93,91,60,93,89
MT008,SF031,67,70,85,79,79,62,81,94,69,87
MT009,SF031,67,65,84,67,73,89,84,76,89,80
MT010,SF031,57,94,68,84,62,59,59,91,65,64
MT011,SF031,76,82,65,88,94,56,84,81,74,65
MT013,SF031,66,90,57,58,71,64,66,90,64,57
MT014,SF031,78,75,59,70,89,76,68,54,69,79
MT016,SF031,76,94,84,61,87,73,60,64,89,71
MT017,SF031,74,57,84,95,84,83,89,81,67,74
MT018,SF031,58,66,94,79,75,66,64,86,68,79
MT019,SF031,74,64,89,73,64,63,62,94,88,79
MT020,SF031,74,54,60,56,88,60,71,84,75,89
MT025,SF031,93,82,94,74,92,88,70,59,76,68
MT026,SF031,54,56,83,74,80,57,88,54,92,93
MT028,SF031,70,79,88,89,73,70,79,81,82,75
MT029,SF031,95,95,84,88,66,84,96,56,89,59
MT030,SF031,95,86,84,86,55,95,54,94,84,54
MT031,SF031,65,76,67,55,73,72,79,71,77,61
MT032,SF031,60,69,67,55,79,58,61,63,89,79
MT033,SF031,60,84,91,96,71,63,57,94,83,84
MT035,SF031,66,86,91,80,67,67,57,59,69,96
MT036,SF031,64,89,94,85,54,74,60,57,61,79
MT021,SF031,347,334,257,266,327,209,257,257,302,270
MT023,SF031,324,263,231,273,247,279,356,238,254,282
MT002,SF031,45,59,46,53,54,40,54,41,58,45
MT003,SF031,59,38,42,55,65,38,43,52,57,57
MT006,SF031,62,54,65,65,57,58,49,38,49,48
MT012,SF031,41,46,42,58,65,40,64,41,60,53
MT015,SF031,63,39,43,43,41,43,61,47,39,48
MT022,SF031,39,55,42,59,52,47,57,64,66,62
MT024,SF031,41,57,58,42,49,60,47,46,63,45
MT027,SF031,62,57,45,50,51,60,60,41,49,47
MT034,SF031,54,57,51,65,57,47,62,60,64,38
MT001,SF032,51,80,62,67,63,65,78,59,77,57
MT004,SF032,69,47,78,56,73,68,76,74,76,73
MT005,SF032,69,83,62,61,80,72,57,72,64,73
MT007,SF032,71,57,58,49,68,70,51,62,83,78
MT008,SF032,71,54,73,47,55,77,50,72,68,72
MT009,SF032,59,64,70,76,57,61,77,73,80,56
MT010,SF032,62,52,57,52,77,79,70,74,70,66
MT011,SF032,62,62,81,77,54,54,47,67,54,65
MT013,SF032,81,59,54,80,82,51,60,80,61,60
MT014,SF032,83,64,51,47,76,68,50,80,57,49
MT016,SF032,54,80,72,49,65,51,74,68,64,78
MT017,SF032,51,49,56,73,55,62,65,49,67,77
MT018,SF032,55,59,47,55,62,72,49,73,80,57
